Station,Time,Sampling number,Observable,Value,Count,Category,Life Stage
SHR,11/1/2016 10:01,47316/1/1,Hemiptera,27,27,Terrestrial Insects,Adults
SHR,11/1/2016 10:01,47316/1/1,Coleoptera,9,7,Terrestrial Insects,Adults
SHR,11/1/2016 10:01,47316/1/1,Coleoptera,9,2,Terrestrial Insects,Larvae
SHR,11/1/2016 10:01,47316/1/1,Thysanoptera,3,3,Terrestrial Insects,Adults
SHR,11/1/2016 10:01,47316/1/1,Lebertiidae,4,4,Aquatic Non-Insects,N/A
SHR,11/1/2016 10:01,47316/1/1,Dytiscidae,23,23,Aquatic Insects,Adults
SHR,11/1/2016 10:01,47316/1/1,Lepidoptera,1,1,Terrestrial Insects,Larvae
SHR,11/1/2016 10:01,47316/1/1,Hymenoptera,9,8,Terrestrial Insects,Adults
SHR,11/1/2016 10:01,47316/1/1,Hymenoptera,9,1,Terrestrial Insects,Larvae
SHR,11/1/2016 10:01,47316/1/1,Chironomidae,9,7,Aquatic Insects,Larvae
SHR,11/1/2016 10:01,47316/1/1,Chironomidae,9,2,Aquatic Insects,Pupae
SHR,11/1/2016 10:01,47316/1/1,Hydraenidae,1,1,Aquatic Insects,Adults
SHR,11/1/2016 10:01,47316/1/1,Psychodidae,1,1,Aquatic Insects,Pupae
SHR,11/1/2016 10:01,47316/1/1,Planorbidae,5,5,Aquatic Non-Insects,N/A
SHR,11/1/2016 10:01,47316/1/1,Turbellaria,3,3,Aquatic Non-Insects,N/A
SHR,11/1/2016 10:01,47316/1/1,Coenagrionidae,1,1,Aquatic Insects,Larvae
SHR,11/1/2016 10:01,47316/1/1,Corixidae,3,3,Aquatic Insects,Larvae
SHR,11/1/2016 10:01,47316/1/1,Collembola,1,1,Terrestrial Non-Insects,N/A
SHR,11/18/2016 9:47,47322/1/1,Diptera,16,16,Terrestrial Insects,Adults
SHR,11/18/2016 9:47,47322/1/1,Dytiscidae,2,2,Aquatic Insects,Adults
SHR,11/18/2016 9:47,47322/1/1,Lymnaeidae,1,1,Aquatic Non-Insects,N/A
SHR,11/18/2016 9:47,47322/1/1,Glossiphoniidae,1,1,Aquatic Non-Insects,N/A
SHR,11/18/2016 9:47,47322/1/1,Hyalellidae,3,3,Aquatic Non-Insects,N/A
SHR,11/18/2016 9:47,47322/1/1,Trichoptera,2,2,Aquatic Insects,Adults
SHR,11/18/2016 9:47,47322/1/1,Hemiptera,2,2,Terrestrial Insects,Adults
SHR,11/18/2016 9:47,47322/1/1,Lebertiidae,1,1,Aquatic Non-Insects,N/A
SHR,11/18/2016 9:47,47322/1/1,Leptoceridae,1,1,Aquatic Insects,Larvae
SHR,11/18/2016 9:47,47322/1/1,Chironomidae,1,1,Aquatic Insects,Larvae
SHR,11/18/2016 9:47,47322/1/1,Crangonyctidae,1,1,Aquatic Non-Insects,N/A
SHR,11/18/2016 9:47,47322/1/1,Coenagrionidae,1,1,Aquatic Insects,Larvae
SHR,11/18/2016 9:47,47322/1/1,Physidae,2,2,Aquatic Non-Insects,N/A
SHR,11/29/2016 10:15,47328/1/1,Hymenoptera,4,4,Terrestrial Insects,Adults
SHR,11/29/2016 10:15,47328/1/1,Hyalellidae,7,7,Aquatic Non-Insects,N/A
SHR,11/29/2016 10:15,47328/1/1,Coleoptera,7,2,Terrestrial Insects,Larvae
SHR,11/29/2016 10:15,47328/1/1,Coleoptera,7,5,Terrestrial Insects,Adults
SHR,11/29/2016 10:15,47328/1/1,Collembola,1,1,Terrestrial Non-Insects,N/A
SHR,11/29/2016 10:15,47328/1/1,Gastropoda,1,1,Terrestrial Non-Insects,N/A
SHR,11/29/2016 10:15,47328/1/1,Corixidae,20,20,Aquatic Insects,Larvae
SHR,11/29/2016 10:15,47328/1/1,Acari,1,1,Terrestrial Non-Insects,N/A
SHR,11/29/2016 10:15,47328/1/1,Diptera,18,2,Terrestrial Insects,Pupae
SHR,11/29/2016 10:15,47328/1/1,Diptera,18,16,Terrestrial Insects,Adults
SHR,11/29/2016 10:15,47328/1/1,Corophiidae,1,1,Aquatic Non-Insects,N/A
SHR,11/29/2016 10:15,47328/1/1,Coenagrionidae,1,1,Aquatic Insects,Larvae
SHR,11/29/2016 10:15,47328/1/1,Lebertiidae,4,4,Aquatic Non-Insects,N/A
SHR,11/29/2016 10:15,47328/1/1,Hemiptera,4,2,Terrestrial Insects,Adults
SHR,11/29/2016 10:15,47328/1/1,Hemiptera,4,2,Terrestrial Insects,Larvae
SHR,11/29/2016 10:15,47328/1/1,Cladocera,1,1,Aquatic Non-Insects,N/A
SHR,11/29/2016 10:15,47328/1/1,Planorbidae,2,2,Aquatic Non-Insects,N/A
SHR,11/29/2016 10:15,47328/1/1,Copepoda,1,1,Aquatic Non-Insects,N/A
SHR,12/14/2016 8:28,47334/1/1,Leptohyphidae,1,1,Aquatic Insects,Larvae
SHR,12/14/2016 8:28,47334/1/1,Capniidae,1,1,Aquatic Insects,Larvae
SHR,12/14/2016 8:28,47334/1/1,Coenagrionidae,1,1,Aquatic Insects,Larvae
SHR,12/14/2016 8:28,47334/1/1,Hygrobatidae,1,1,Aquatic Non-Insects,N/A
SHR,12/14/2016 8:28,47334/1/1,Hymenoptera,5,5,Terrestrial Insects,Adults
SHR,12/14/2016 8:28,47334/1/1,Hyalellidae,1,1,Aquatic Non-Insects,N/A
SHR,12/14/2016 8:28,47334/1/1,Collembola,6,6,Terrestrial Non-Insects,N/A
SHR,12/14/2016 8:28,47334/1/1,Hemiptera,1,1,Terrestrial Insects,Adults
SHR,12/14/2016 8:28,47334/1/1,Corixidae,1,1,Aquatic Insects,Adults
SHR,12/14/2016 8:28,47334/1/1,Arrenuridae,1,1,Aquatic Non-Insects,N/A
SHR,12/14/2016 8:28,47334/1/1,Chironomidae,3,3,Aquatic Insects,Larvae
SHR,12/21/2016 8:16,47340/1/1,Planorbidae,1,1,Aquatic Non-Insects,N/A
SHR,12/21/2016 8:16,47340/1/1,Hydropsychidae,1,1,Aquatic Insects,Larvae
SHR,12/21/2016 8:16,47340/1/1,Chironomidae,3,1,Aquatic Insects,Larvae
SHR,12/21/2016 8:16,47340/1/1,Chironomidae,3,2,Aquatic Insects,Adults
SHR,12/21/2016 8:16,47340/1/1,Baetidae,1,1,Aquatic Insects,Larvae
SHR,12/21/2016 8:16,47340/1/1,Hemiptera,1,1,Terrestrial Insects,Adults
SHR,12/21/2016 8:16,47340/1/1,Leptoceridae,2,2,Aquatic Insects,Larvae
SHR,12/21/2016 8:16,47340/1/1,Araneae,1,1,Terrestrial Non-Insects,N/A
SHR,12/21/2016 8:16,47340/1/1,Hymenoptera,11,11,Terrestrial Insects,Adults
SHR,12/21/2016 8:16,47340/1/1,Dixidae,1,1,Aquatic Insects,Larvae
SHR,12/21/2016 8:16,47340/1/1,Dytiscidae,1,1,Aquatic Insects,Adults
SHR,12/29/2016 8:12,47346/1/1,Chironomidae,1,1,Aquatic Insects,Larvae
SHR,12/29/2016 8:12,47346/1/1,Hymenoptera,2,2,Terrestrial Insects,Adults
SHR,12/29/2016 8:12,47346/1/1,Coleoptera,1,1,Terrestrial Insects,Adults
SHR,1/10/2017 9:41,47349/1/1,Enchytraeidae,2,2,Aquatic Non-Insects,N/A
SHR,1/10/2017 9:41,47349/1/1,Collembola,5,5,Terrestrial Non-Insects,N/A
SHR,1/10/2017 9:41,47349/1/1,Leptohyphidae,3,3,Aquatic Insects,Larvae
SHR,1/10/2017 9:41,47349/1/1,Hymenoptera,3,3,Terrestrial Insects,Adults
SHR,1/10/2017 9:41,47349/1/1,Hyalellidae,4,4,Aquatic Non-Insects,N/A
SHR,1/10/2017 9:41,47349/1/1,Diptera,1,1,Terrestrial Insects,Adults
SHR,1/10/2017 9:41,47349/1/1,Psychodidae,1,1,Aquatic Insects,Adults
SHR,1/10/2017 9:41,47349/1/1,Asellidae,1,1,Aquatic Non-Insects,N/A
SHR,1/10/2017 9:41,47349/1/1,Chironomidae,3,1,Aquatic Insects,Adults
SHR,1/10/2017 9:41,47349/1/1,Chironomidae,3,1,Aquatic Insects,Pupae
SHR,1/10/2017 9:41,47349/1/1,Chironomidae,3,1,Aquatic Insects,Larvae
SHR,1/10/2017 9:41,47349/1/1,Coleoptera,1,1,Terrestrial Insects,Adults
SHR,1/10/2017 9:41,47349/1/1,Corophiidae,1,1,Aquatic Non-Insects,N/A
SHR,1/23/2017 9:45,47370/1/1,Hymenoptera,1,1,Terrestrial Insects,Adults
SHR,1/23/2017 9:45,47370/1/1,Hyalellidae,1,1,Aquatic Non-Insects,N/A
SHR,1/23/2017 9:45,47370/1/1,Collembola,1,1,Terrestrial Non-Insects,N/A
SHR,1/23/2017 9:45,47370/1/1,Chironomidae,2,1,Aquatic Insects,Pupae
SHR,1/23/2017 9:45,47370/1/1,Chironomidae,2,1,Aquatic Insects,Larvae
SHR,2/7/2017 9:01,47403/1/1,Acari,1,1,Terrestrial Non-Insects,N/A
SHR,2/7/2017 9:01,47403/1/1,Hemiptera,1,1,Terrestrial Insects,Adults
SHR,2/7/2017 9:01,47403/1/1,Diptera,1,1,Terrestrial Insects,Adults
SHR,2/7/2017 9:01,47403/1/1,Coenagrionidae,2,2,Aquatic Insects,Larvae
SHR,2/7/2017 9:01,47403/1/1,Coleoptera,1,1,Terrestrial Insects,Adults
SHR,2/7/2017 9:01,47403/1/1,Leptohyphidae,2,2,Aquatic Insects,Larvae
SHR,2/7/2017 9:01,47403/1/1,Hydroptilidae,2,1,Aquatic Insects,Larvae
SHR,2/7/2017 9:01,47403/1/1,Hydroptilidae,2,1,Aquatic Insects,Adults
SHR,2/7/2017 9:01,47403/1/1,Chironomidae,3,1,Aquatic Insects,Larvae
SHR,2/7/2017 9:01,47403/1/1,Chironomidae,3,2,Aquatic Insects,Adults
SHR,2/23/2017 8:08,47436/1/1,Nematoda,1,1,Aquatic Non-Insects,N/A
SHR,2/23/2017 8:08,47436/1/1,Chironomidae,3,3,Aquatic Insects,Adults
SHR,3/8/2017 8:05,47460/1/1,Crangonyctidae,1,1,Aquatic Non-Insects,N/A
SHR,3/8/2017 8:05,47460/1/1,Hydridae,1,1,Aquatic Non-Insects,N/A
SHR,3/8/2017 8:05,47460/1/1,Daphniidae,1,1,Aquatic Non-Insects,N/A
SHR,3/8/2017 8:05,47460/1/1,Coenagrionidae,1,1,Aquatic Insects,Larvae
SHR,3/8/2017 8:05,47460/1/1,Chironomidae,12,1,Aquatic Insects,Pupae
SHR,3/8/2017 8:05,47460/1/1,Chironomidae,12,2,Aquatic Insects,Larvae
SHR,3/8/2017 8:05,47460/1/1,Chironomidae,12,9,Aquatic Insects,Adults
SHR,3/8/2017 8:05,47460/1/1,Hyalellidae,1,1,Aquatic Non-Insects,N/A
SHR,3/21/2017 10:52,47469/1/1,Chironomidae,2,2,Aquatic Insects,Adults
SHR,3/21/2017 10:52,47469/1/1,Corophiidae,1,1,Aquatic Non-Insects,N/A
SHR,3/21/2017 10:52,47469/1/1,Physidae,1,1,Aquatic Non-Insects,N/A
SHR,4/4/2017 8:40,47487/1/1,Diptera,1,1,Terrestrial Insects,Adults
SHR,4/4/2017 8:40,47487/1/1,Cottidae,2,2,Aquatic Non-Insects,N/A
SHR,4/4/2017 8:40,47487/1/1,Hygrobatidae,1,1,Aquatic Non-Insects,N/A
SHR,4/4/2017 8:40,47487/1/1,Crangonyctidae,1,1,Aquatic Non-Insects,N/A
SHR,4/4/2017 8:40,47487/1/1,Chironomidae,7,7,Aquatic Insects,Adults
SHR,4/19/2017 8:48,47499/1/1,Chironomidae,8,3,Aquatic Insects,Pupae
SHR,4/19/2017 8:48,47499/1/1,Chironomidae,8,5,Aquatic Insects,Adults
SHR,4/19/2017 8:48,47499/1/1,Crangonyctidae,1,1,Aquatic Non-Insects,N/A
SHR,5/4/2017 10:08,47505/1/1,Chironomidae,12,5,Aquatic Insects,Pupae
SHR,5/4/2017 10:08,47505/1/1,Chironomidae,12,2,Aquatic Insects,Larvae
SHR,5/4/2017 10:08,47505/1/1,Chironomidae,12,5,Aquatic Insects,Adults
SHR,5/4/2017 10:08,47505/1/1,Hyalellidae,1,1,Aquatic Non-Insects,N/A
SHR,5/4/2017 10:08,47505/1/1,Hydroptilidae,1,1,Aquatic Insects,Adults
SHR,5/4/2017 10:08,47505/1/1,Coleoptera,2,1,Terrestrial Insects,Adults
SHR,5/4/2017 10:08,47505/1/1,Coleoptera,2,1,Terrestrial Insects,Larvae
SHR,5/4/2017 10:08,47505/1/1,Crangonyctidae,6,6,Aquatic Non-Insects,N/A
SHR,5/4/2017 10:08,47505/1/1,Hemiptera,1,1,Terrestrial Insects,Larvae
SHR,5/17/2017 7:38,47517/1/1,Crangonyctidae,1,1,Aquatic Non-Insects,N/A
SHR,5/17/2017 7:38,47517/1/1,Chironomidae,2,1,Aquatic Insects,Adults
SHR,5/17/2017 7:38,47517/1/1,Chironomidae,2,1,Aquatic Insects,Larvae
SHR,5/17/2017 7:38,47517/1/1,Physidae,2,2,Aquatic Non-Insects,N/A
SHR,5/17/2017 7:38,47517/1/1,Hymenoptera,1,1,Terrestrial Insects,Adults
SHR,5/31/2017 9:18,47523/1/1,Corbiculidae,3,3,Aquatic Non-Insects,N/A
SHR,5/31/2017 9:18,47523/1/1,Araneae,1,1,Terrestrial Non-Insects,N/A
SHR,5/31/2017 9:18,47523/1/1,Crangonyctidae,1,1,Aquatic Non-Insects,N/A
SHR,6/13/2017 8:15,47529/1/1,Enchytraeidae,17,17,Aquatic Non-Insects,N/A
SHR,6/13/2017 8:15,47529/1/1,Corophiidae,1,1,Aquatic Non-Insects,N/A
SHR,6/13/2017 8:15,47529/1/1,Diptera,2,2,Terrestrial Insects,Adults
SHR,6/27/2017 8:56,47532/1/1,Enchytraeidae,17,17,Aquatic Non-Insects,N/A
SHR,6/27/2017 8:56,47532/1/1,Simuliidae,1,1,Aquatic Insects,Larvae
SHR,6/27/2017 8:56,47532/1/1,Ceratopogonidae,1,1,Aquatic Insects,Pupae
SHR,7/18/2017 8:42,47544/1/1,Ceratopogonidae,1,1,Aquatic Insects,N/A
SHR,7/18/2017 8:42,47544/1/1,Corixidae,1,1,Aquatic Insects,N/A
SHR,7/18/2017 8:42,47544/1/1,Hyalellidae,1,1,Aquatic Non-Insects,N/A
SHR,7/18/2017 8:42,47544/1/1,Araneae,1,1,Terrestrial Non-Insects,N/A
SHR,7/18/2017 8:42,47544/1/1,Corbiculidae,1,1,Aquatic Non-Insects,N/A
SHR,7/18/2017 8:42,47544/1/1,Chironomidae,1,1,Aquatic Insects,N/A
SHR,7/18/2017 8:42,47544/1/1,Hemiptera,1,1,Terrestrial Insects,N/A
SHR,8/1/2017 8:55,47550/1/1,Hygrobatidae,1,1,Aquatic Non-Insects,N/A
SHR,8/1/2017 8:55,47550/1/1,Leptoceridae,5,5,Aquatic Insects,N/A
SHR,8/1/2017 8:55,47550/1/1,Araneae,1,1,Terrestrial Non-Insects,N/A
SHR,8/1/2017 8:55,47550/1/1,Hemiptera,1,1,Terrestrial Insects,N/A
SHR,8/1/2017 8:55,47550/1/1,Chironomidae,7,7,Aquatic Insects,N/A
SHR,8/1/2017 8:55,47550/1/1,Lebertiidae,3,3,Aquatic Non-Insects,N/A
SHR,8/1/2017 8:55,47550/1/1,Coleoptera,4,4,Terrestrial Insects,N/A
SHR,8/1/2017 8:55,47550/1/1,Corbiculidae,1,1,Aquatic Non-Insects,N/A
SHR,8/1/2017 8:55,47550/1/1,Hymenoptera,1,1,Terrestrial Insects,N/A
SHR,8/1/2017 8:55,47550/1/1,Mideopsidae,2,2,Aquatic Non-Insects,N/A
SHR,8/1/2017 8:55,47550/1/1,Simuliidae,1,1,Aquatic Insects,N/A
SHR,8/1/2017 8:55,47550/1/1,Ceratopogonidae,1,1,Aquatic Insects,N/A
SHR,8/15/2017 9:36,47556/1/1,Hemiptera,6,6,Terrestrial Insects,N/A
SHR,8/15/2017 9:36,47556/1/1,Chironomidae,15,15,Aquatic Insects,N/A
SHR,8/15/2017 9:36,47556/1/1,Hygrobatidae,2,2,Aquatic Non-Insects,N/A
SHR,8/15/2017 9:36,47556/1/1,Baetidae,1,1,Aquatic Insects,N/A
SHR,8/15/2017 9:36,47556/1/1,Hymenoptera,1,1,Terrestrial Insects,N/A
SHR,8/15/2017 9:36,47556/1/1,Araneae,1,1,Terrestrial Non-Insects,N/A
SHR,8/15/2017 9:36,47556/1/1,Diptera,1,1,Terrestrial Insects,N/A
SHR,8/15/2017 9:36,47556/1/1,Lepidoptera,1,1,Terrestrial Insects,N/A
SHR,8/15/2017 9:36,47556/1/1,Ephydridae,1,1,Aquatic Insects,N/A
SHR,8/15/2017 9:36,47556/1/1,Ceratopogonidae,2,2,Aquatic Insects,N/A
SHR,8/15/2017 9:36,47556/1/1,Leptoceridae,7,7,Aquatic Insects,N/A
SHR,8/15/2017 9:36,47556/1/1,Leptohyphidae,1,1,Aquatic Insects,N/A
SHR,8/15/2017 9:36,47556/1/1,Corbiculidae,9,9,Aquatic Non-Insects,N/A
SHR,9/12/2017 10:15,47568/1/1,Neuroptera,1,1,Terrestrial Insects,N/A
SHR,9/12/2017 10:15,47568/1/1,Diptera,1,1,Terrestrial Insects,N/A
SHR,9/12/2017 10:15,47568/1/1,Hyalellidae,2,2,Aquatic Non-Insects,N/A
SHR,9/12/2017 10:15,47568/1/1,Sisyridae,1,1,Aquatic Insects,N/A
SHR,9/12/2017 10:15,47568/1/1,Hygrobatidae,1,1,Aquatic Non-Insects,N/A
SHR,9/12/2017 10:15,47568/1/1,Hemiptera,68,68,Terrestrial Insects,N/A
SHR,9/12/2017 10:15,47568/1/1,Corophiidae,1,1,Aquatic Non-Insects,N/A
SHR,9/12/2017 10:15,47568/1/1,Chironomidae,14,14,Aquatic Insects,N/A
SHR,9/12/2017 10:15,47568/1/1,Lebertiidae,3,3,Aquatic Non-Insects,N/A
SHR,9/12/2017 10:15,47568/1/1,Coleoptera,2,2,Terrestrial Insects,N/A
SHR,9/12/2017 10:15,47568/1/1,Lepidoptera,2,2,Terrestrial Insects,N/A
SHR,9/12/2017 10:15,47568/1/1,Hymenoptera,3,3,Terrestrial Insects,N/A
SHR,9/19/2017 9:35,47574/1/1,Lebertiidae,1,1,Aquatic Non-Insects,N/A
SHR,9/19/2017 9:35,47574/1/1,Dytiscidae,1,1,Aquatic Insects,N/A
SHR,9/19/2017 9:35,47574/1/1,Leptohyphidae,4,4,Aquatic Insects,N/A
SHR,9/19/2017 9:35,47574/1/1,Hyalellidae,1,1,Aquatic Non-Insects,N/A
SHR,9/19/2017 9:35,47574/1/1,Hemiptera,3,3,Terrestrial Insects,N/A
SHR,9/19/2017 9:35,47574/1/1,Baetidae,1,1,Aquatic Insects,N/A
SHR,9/19/2017 9:35,47574/1/1,Corbiculidae,1,1,Aquatic Non-Insects,N/A
SHR,9/19/2017 9:35,47574/1/1,Veliidae,1,1,Aquatic Insects,N/A
SHR,9/19/2017 9:35,47574/1/1,Ceratopogonidae,2,2,Aquatic Insects,N/A
SHR,9/19/2017 9:35,47574/1/1,Gyrinidae,1,1,Aquatic Insects,N/A
SHR,9/19/2017 9:35,47574/1/1,Chironomidae,28,28,Aquatic Insects,N/A
SHR,10/3/2017 9:48,47580/1/1,Hydroptilidae,2,2,Aquatic Insects,N/A
SHR,10/3/2017 9:48,47580/1/1,Coleoptera,3,3,Terrestrial Insects,N/A
SHR,10/3/2017 9:48,47580/1/1,Mideopsidae,2,2,Aquatic Non-Insects,N/A
SHR,10/3/2017 9:48,47580/1/1,Corophiidae,1,1,Aquatic Non-Insects,N/A
SHR,10/3/2017 9:48,47580/1/1,Lymnaeidae,2,2,Aquatic Non-Insects,N/A
SHR,10/3/2017 9:48,47580/1/1,Diptera,3,3,Terrestrial Insects,N/A
SHR,10/3/2017 9:48,47580/1/1,Tanaidacea,1,1,Aquatic Non-Insects,N/A
SHR,10/3/2017 9:48,47580/1/1,Araneae,2,2,Terrestrial Non-Insects,N/A
SHR,10/3/2017 9:48,47580/1/1,Ephemeroptera,1,1,Aquatic Insects,N/A
SHR,10/3/2017 9:48,47580/1/1,Psocoptera,4,4,Terrestrial Insects,N/A
SHR,10/3/2017 9:48,47580/1/1,Hemiptera,5,5,Terrestrial Insects,N/A
SHR,10/3/2017 9:48,47580/1/1,Ceratopogonidae,2,2,Aquatic Insects,N/A
SHR,10/3/2017 9:48,47580/1/1,Dytiscidae,1,1,Aquatic Insects,N/A
SHR,10/3/2017 9:48,47580/1/1,Lepidoptera,1,1,Terrestrial Insects,N/A
SHR,10/3/2017 9:48,47580/1/1,Hymenoptera,7,7,Terrestrial Insects,N/A
SHR,10/3/2017 9:48,47580/1/1,Chironomidae,24,24,Aquatic Insects,N/A
SHR,10/3/2017 9:48,47580/1/1,Lebertiidae,4,4,Aquatic Non-Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Corbiculidae,1,1,Aquatic Non-Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Hydroptilidae,1,1,Aquatic Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Corixidae,1,1,Aquatic Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Chironomidae,175,175,Aquatic Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Araneae,7,7,Terrestrial Non-Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Acari,1,1,Terrestrial Non-Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Hygrobatidae,1,1,Aquatic Non-Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Physidae,5,5,Aquatic Non-Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Hemiptera,104,104,Terrestrial Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Coleoptera,7,7,Terrestrial Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Thysanoptera,1,1,Terrestrial Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Lymnaeidae,3,3,Aquatic Non-Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Dytiscidae,33,33,Aquatic Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Lepidoptera,4,4,Terrestrial Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Nematoda,1,1,Aquatic Non-Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Ceratopogonidae,1,1,Aquatic Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Hydraenidae,1,1,Aquatic Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Baetidae,1,1,Aquatic Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Coenagrionidae,1,1,Aquatic Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Naididae,19,19,Aquatic Non-Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Hyalellidae,2,2,Aquatic Non-Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Lebertiidae,4,4,Aquatic Non-Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Psocoptera,1,1,Terrestrial Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Diptera,10,10,Terrestrial Insects,N/A
SHR,10/17/2017 9:50,47586/1/1,Hymenoptera,13,13,Terrestrial Insects,N/A
SHR,11/1/2017 9:37,47592/1/1,Chironomidae,33,33,Aquatic Insects,N/A
SHR,11/1/2017 9:37,47592/1/1,Ephydridae,1,1,Aquatic Insects,N/A
SHR,11/1/2017 9:37,47592/1/1,Hemiptera,16,16,Terrestrial Insects,N/A
SHR,11/1/2017 9:37,47592/1/1,Leptohyphidae,2,2,Aquatic Insects,N/A
SHR,11/1/2017 9:37,47592/1/1,Corophiidae,1,1,Aquatic Non-Insects,N/A
SHR,11/1/2017 9:37,47592/1/1,Planorbidae,1,1,Aquatic Non-Insects,N/A
SHR,11/1/2017 9:37,47592/1/1,Dytiscidae,6,6,Aquatic Insects,N/A
SHR,11/1/2017 9:37,47592/1/1,Lymnaeidae,1,1,Aquatic Non-Insects,N/A
SHR,11/1/2017 9:37,47592/1/1,Araneae,2,2,Terrestrial Non-Insects,N/A
SHR,11/1/2017 9:37,47592/1/1,Lepidoptera,1,1,Terrestrial Insects,N/A
SHR,11/1/2017 9:37,47592/1/1,Hydraenidae,2,2,Aquatic Insects,N/A
SHR,11/1/2017 9:37,47592/1/1,Lebertiidae,2,2,Aquatic Non-Insects,N/A
SHR,11/14/2017 9:20,47598/1/1,Ceratopogonidae,1,1,Aquatic Insects,N/A
SHR,11/14/2017 9:20,47598/1/1,Coleoptera,1,1,Terrestrial Insects,N/A
SHR,11/14/2017 9:20,47598/1/1,Hymenoptera,3,3,Terrestrial Insects,N/A
SHR,11/14/2017 9:20,47598/1/1,Lebertiidae,9,9,Aquatic Non-Insects,N/A
SHR,11/14/2017 9:20,47598/1/1,Chironomidae,16,16,Aquatic Insects,N/A
SHR,11/14/2017 9:20,47598/1/1,Dytiscidae,2,2,Aquatic Insects,N/A
SHR,11/14/2017 9:20,47598/1/1,Diptera,2,2,Terrestrial Insects,N/A
SHR,11/14/2017 9:20,47598/1/1,Coenagrionidae,2,2,Aquatic Insects,N/A
SHR,11/14/2017 9:20,47598/1/1,Corixidae,1,1,Aquatic Insects,N/A
SHR,11/14/2017 9:20,47598/1/1,Naididae,11,11,Aquatic Non-Insects,N/A
SHR,11/14/2017 9:20,47598/1/1,Hemiptera,13,13,Terrestrial Insects,N/A
SHR,11/14/2017 9:20,47598/1/1,Araneae,1,1,Terrestrial Non-Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Corixidae,4,4,Aquatic Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Araneae,2,2,Terrestrial Non-Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Crangonyctidae,3,3,Aquatic Non-Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Corbiculidae,2,2,Aquatic Non-Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Ceratopogonidae,1,1,Aquatic Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Hydridae,2,2,Aquatic Non-Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Lymnaeidae,2,2,Aquatic Non-Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Psychodidae,2,2,Aquatic Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Hydroptilidae,1,1,Aquatic Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Lebertiidae,5,5,Aquatic Non-Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Hemiptera,18,18,Terrestrial Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Lepidoptera,1,1,Terrestrial Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Diptera,2,2,Terrestrial Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Hymenoptera,2,2,Terrestrial Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Coleoptera,4,4,Terrestrial Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Naididae,9,9,Aquatic Non-Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Coenagrionidae,1,1,Aquatic Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Baetidae,1,1,Aquatic Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Chironomidae,35,35,Aquatic Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Dytiscidae,1,1,Aquatic Insects,N/A
SHR,11/28/2017 9:30,47604/1/1,Hygrobatidae,3,3,Aquatic Non-Insects,N/A
SHR,12/14/2017 9:32,47613/1/1,Araneae,2,2,Terrestrial Non-Insects,N/A
SHR,12/14/2017 9:32,47613/1/1,Ephemeroptera,1,1,Aquatic Insects,N/A
SHR,12/14/2017 9:32,47613/1/1,Hymenoptera,1,1,Terrestrial Insects,N/A
