InvertCatchID,InvertDataID,OrganismID,Count,InvertCode,Classification,Order,Family,Larvae,Pupae,Nymphs,Emergents,Adults,NA
7056,803,30,9,,,,,,,,,9,
7057,803,34,4,,,,,,4,,,,
7058,803,2,1,,,,,,,,,,1
7059,803,20,1,,,,,,,,,,1
7060,803,118,3,,,,,,,,,,3
7061,803,71,1,,,,,,,,,1,
7062,803,63,5,,,,,,,,,5,
7063,803,64,2,,,,,,,,,2,
7064,805,44,1,,,,,1,,,,,
7065,805,30,6,,,,,,,,,6,
7066,805,34,43,,,,,1,3,,,39,
7067,805,2,9,,,,,,,,,,9
7068,805,20,1,,,,,,,,,,1
7069,805,118,1,,,,,,,,,,1
7070,805,130,1,,,,,,,,,,1
7071,805,71,3,,,,,1,,,,2,
7072,805,63,5,,,,,,,,,5,
7073,805,64,39,,,,,4,,,,35,
7074,805,57,1,,,,,,,,,,1
7075,805,157,1,,,,,,,,,,1
7076,801,157,2,,,,,,,,,,2
7077,806,46,1,,,,,1,,,,,
7078,806,30,6,,,,,,,,,6,
7079,806,34,43,,,,,,3,,,40,
7080,806,2,10,,,,,,,,,,10
7081,806,20,26,,,,,,,,,,26
7082,806,153,1,,,,,,,,,,1
7083,806,15,1,,,,,,,,,,1
7084,806,118,1,,,,,,,,,,1
7085,806,130,2,,,,,,,,,,2
7086,806,63,9,,,,,3,,,,6,
7087,806,64,4,,,,,1,1,,,2,
7088,806,59,1,,,,,,,,,,1
7089,810,2,14,,,,,,,,,,14
7090,811,46,1,,,,,1,,,,,
7091,811,44,3,,,,,3,,,,,
7092,811,30,4,,,,,,,,,4,
7093,811,34,14,,,,,10,,,,4,
7094,811,32,1,,,,,,1,,,,
7095,811,37,2,,,,,,2,,,,
7096,811,2,34,,,,,,,,,,34
7097,811,20,241,,,,,,,,,,241
7098,811,10,3,,,,,,,,,,3
7099,811,15,16,,,,,,,,,,16
7100,811,130,2,,,,,,,,,,2
7101,811,71,4,,,,,2,,,,2,
7102,811,63,40,,,,,7,,,,33,
7103,811,64,3,,,,,1,,,,2,
7104,811,126,1,,,,,,,,,,1
7105,811,57,1,,,,,,,,,,1
7106,811,59,4,,,,,,,,,,4
7107,815,41,1,,,,,1,,,,,
7108,815,46,1,,,,,1,,,,,
7109,815,95,1,,,,,1,,,,,
7110,815,30,7,,,,,,,,,7,
7111,815,34,29,,,,,1,2,,,26,
7112,815,37,2,,,,,,2,,,,
7113,815,2,16,,,,,,,,,,16
7114,815,20,11,,,,,,,,,,11
7115,815,10,1,,,,,,,,,,1
7116,815,15,1,,,,,,,,,,1
7117,815,71,1,,,,,,,,,1,
7118,815,63,2,,,,,,,,,2,
7119,815,66,1,,,,,,,,,1,
7120,815,67,1,,,,,,,,,1,
7122,813,40,1,,,,,1,,,,,
7123,813,46,3,,,,,3,,,,,
7124,813,44,3,,,,,3,,,,,
7125,813,34,1580,,,,,1,23,,,1556,
7126,813,32,1,,,,,,,,,1,
7127,813,35,1,,,,,,,,,1,
7128,813,37,55,,,,,,,,,55,
7129,813,39,1,,,,,,,,,1,
7130,813,2,1,,,,,,,,,,1
7131,813,20,160,,,,,,,,,,160
7132,813,168,1,,,,,,,,,,1
7133,813,10,10,,,,,,,,,,10
7134,813,15,24,,,,,,,,,,24
7135,813,118,1,,,,,,,,,,1
7136,813,148,2,,,,,,,,,,2
7137,813,71,15,,,,,4,,,,11,
7138,813,63,8,,,,,,,,,8,
7139,813,64,20,,,,,,,,,20,
7140,813,66,14,,,,,,,,,14,
7141,813,67,1,,,,,,,,,1,
7142,813,157,2,,,,,,,,,,2
7143,821,46,1,,,,,1,,,,,
7144,821,44,1,,,,,1,,,,,
7145,821,30,7,,,,,,,,,7,
7146,821,34,153,,,,,,7,,,146,
7147,821,32,70,,,,,,68,,,2,
7148,821,37,2,,,,,,,,,2,
7150,821,2,1,,,,,,,,,,1
7151,821,19,17,,,,,,,,,,17
7152,821,20,332,,,,,,,,,,332
7153,821,10,9,,,,,,,,,,9
7154,821,154,1,,,,,,,,,,1
7155,821,153,2,,,,,,,,,,2
7156,821,15,4,,,,,,,,,,4
7157,821,164,1,,,,,,,,,,1
7158,821,71,41,,,,,10,,,,31,
7159,821,63,43,,,,,,,,,43,
7160,821,64,26,,,,,,,,,26,
7161,821,73,1,,,,,1,,,,,
7162,821,66,10,,,,,,,,,10,
7163,821,67,1,,,,,,,,,1,
7164,821,57,1,,,,,,,,,,1
7165,821,157,5,,,,,,,,,,5
7166,820,46,1,,,,,1,,,,,
7167,820,44,1,,,,,1,,,,,
7168,820,30,1,,,,,,,,,1,
7169,820,34,86,,,,,1,5,,,80,
7170,820,32,8,,,,,,8,,,,
7171,820,37,1,,,,,,,,,1,
7172,820,2,4,,,,,,,,,,4
7173,820,20,137,,,,,,,,,,137
7174,820,10,3,,,,,,,,,,3
7175,820,15,4,,,,,,,,,,4
7176,820,71,2,,,,,2,,,,,
7177,820,63,2,,,,,,,,,2,
7178,820,64,1,,,,,,,,,1,
7179,820,66,2,,,,,,,,,2,
7180,820,57,1,,,,,,,,,,1
7181,816,46,2,,,,,2,,,,,
7182,816,44,2,,,,,2,,,,,
7183,816,34,39,,,,,3,5,,,31,
7184,816,20,26,,,,,,,,,,26
7185,816,10,4,,,,,,,,,,4
7186,816,153,4,,,,,,,,,,4
7187,816,15,6,,,,,,,,,,6
7188,816,71,1,,,,,1,,,,,
7189,816,64,1,,,,,,,,,1,
7190,816,66,1,,,,,,,,,1,
7191,828,40,2,,,,,2,,,,,
7192,828,88,1,,,,,1,,,,,
7193,828,46,36,,,,,36,,,,,
7194,828,44,77,,,,,76,,,,1,
7195,828,45,1,,,,,1,,,,,
7196,828,30,2,,,,,,,,,2,
7197,828,52,1,,,,,,,,,1,
7198,828,34,852,,,,,101,34,,,717,
7199,828,32,14,,,,,,12,,,2,
7200,828,37,1,,,,,,,,,1,
7201,828,38,17,,,,,,2,,,15,
7202,828,39,1,,,,,,,,,1,
7203,828,4,2,,,,,,,,,,2
7204,828,106,6,,,,,,,,,,6
7205,828,20,6217,,,,,,,,,,6217
7206,828,21,6,,,,,,,,,,6
7207,828,168,1,,,,,,,,,,1
7208,828,9,7,,,,,,,,,,7
7209,828,10,29,,,,,,,,,,29
7210,828,154,34,,,,,,,,,,34
7211,828,153,249,,,,,,,,,,249
7212,828,15,606,,,,,,,,,,606
7213,828,118,2,,,,,,,,,,2
7214,828,167,32,,,,,,,,,,32
7215,828,155,1,,,,,,,,,,1
7216,828,164,1,,,,,,,,,,1
7217,828,130,2,,,,,,,,,,2
7218,828,71,26,,,,,8,,,,18,
7219,828,63,17,,,,,1,,,,16,
7220,828,64,25,,,,,,,,,25,
7221,828,66,10,,,,,,,,,10,
7222,828,67,1,,,,,,,,,1,
7223,828,85,5,,,,,,,,,5,
7224,828,61,1,,,,,,,,,,1
7225,828,157,41,,,,,,,,,,41
7226,826,34,9,,,,,,,,,9,
7227,826,20,2,,,,,,,,,,2
7228,826,15,4,,,,,,,,,,4
7229,826,71,2,,,,,1,,,,1,
7230,826,63,1,,,,,,,,,1,
7231,826,66,1,,,,,,,,,1,
7232,826,70,1,,,,,,,,,,1
7233,825,44,4,,,,,4,,,,,
7234,825,34,3,,,,,,,,,3,
7235,825,20,1,,,,,,,,,,1
7236,825,153,1,,,,,,,,,,1
7237,825,28,1,,,,,,,,,,1
7238,825,71,2,,,,,1,,,,1,
7239,823,44,3,,,,,2,,,,1,
7240,823,30,2,,,,,,,,,2,
7241,823,34,35,,,,,1,3,,,31,
7242,823,20,1,,,,,,,,,,1
7243,823,9,1,,,,,,,,,,1
7244,823,10,1,,,,,,,,,,1
7245,823,15,51,,,,,,,,,,51
7246,823,118,1,,,,,,,,,,1
7247,823,28,1,,,,,,,,,,1
7248,823,148,1,,,,,,,,,,1
7249,823,71,14,,,,,3,,,,11,
7250,823,63,4,,,,,,,,,4,
7251,823,64,2,,,,,,,,,2,
7252,823,66,4,,,,,,,,,4,
7253,823,74,1,,,,,1,,,,,
7254,823,67,1,,,,,,,,,1,
7255,823,57,1,,,,,,,,,,1
7256,823,157,3,,,,,,,,,,3
7257,823,119,2,,,,,,,,,,2
7258,823,29,1,,,,,,,,,,1
7259,837,36,1,,,,,,1,,,,
7260,848,36,2,,,,,,1,,,1,
7261,847,36,2,,,,,,,,,2,
7262,846,36,2,,,,,,,,,2,
7263,845,36,1,,,,,,,,,1,
7264,791,36,1,,,,,,,,,1,
7265,794,36,30,,,,,,23,,,7,
7267,798,46,1,,,,,1,,,,,
7268,798,44,2,,,,,,,,,2,
7269,798,30,4,,,,,,,,,4,
7270,798,34,7,,,,,4,1,,,2,
7271,798,2,17,,,,,,,,,,17
7272,798,71,5,,,,,4,,,,1,
7273,798,63,6,,,,,,,,,6,
7274,798,81,1,,,,,,,,,1,
7275,798,64,2,,,,,1,,,,1,
7276,798,68,2,,,,,,,,,,2
7277,798,66,1,,,,,,,,,1,
7278,799,81,1,,,,,,,,,1,
7279,799,36,1,,,,,,,,,1,
7280,799,68,7,,,,,,,,,,7
7281,801,64,1,,,,,1,,,,,
7282,801,66,1,,,,,,,,,1,
7283,802,36,1,,,,,,,,,1,
7284,802,68,1,,,,,,,,,,1
7285,803,81,1,,,,,,,,,1,
7286,805,68,5,,,,,,,,,,5
7287,805,186,1,,,,,1,,,,,
7288,806,184,1,,,,,,,,,,1
7290,806,36,1,,,,,,,,,1,
7291,809,30,1,,,,,,,,,1,
7292,809,81,1,,,,,,,,,1,
7293,809,36,1,,,,,,,,,1,
7294,809,68,1,,,,,,,,,,1
7295,809,157,11,,,,,,,,,,11
7296,810,81,1,,,,,1,,,,,
7297,810,36,2,,,,,,1,,,1,
7298,810,68,3,,,,,,,,,,3
7299,811,81,1,,,,,,,,,1,
7300,813,36,2,,,,,,,,,2,
7301,821,81,1,,,,,,,,,1,
7302,821,36,5,,,,,1,,,,,
7303,818,44,1,,,,,1,,,,,
7304,818,30,1,,,,,,,,,1,
7305,818,34,146,,,,,,16,,,130,
7306,818,32,1,,,,,,1,,,,
7307,818,37,2,,,,,,,,,2,
7308,818,2,2,,,,,,,,,,2
7309,818,20,65,,,,,,,,,,65
7310,818,10,2,,,,,,,,,,2
7311,818,154,1,,,,,,,,,,1
7312,818,15,4,,,,,,,,,,4
7313,818,130,1,,,,,,,,,,1
7314,818,71,4,,,,,1,,,,3,
7315,818,63,3,,,,,,,,,3,
7316,818,64,1,,,,,,,,,1,
7317,818,36,8,,,,,,5,,,3,
7318,818,66,4,,,,,,,,,4,
7319,818,157,1,,,,,,,,,,1
7320,828,185,2,,,,,,,,,2,
7321,828,36,1,,,,,,,,,1,
7322,828,68,1,,,,,,,,,,1
7323,823,182,1,,,,,,,,,,1
7324,797,68,5,,,,,,,,,,5
7325,800,68,1,,,,,,,,,,1
7326,804,107,2,,,,,2,,,,,
7327,804,88,2,,,,,1,,,,1,
7328,804,46,2,,,,,2,,,,,
7329,804,34,3,,,,,1,,,,2,
7330,804,71,1,,,,,,,,,1,
7331,804,63,1,,,,,,,,,1,
7332,804,64,1,,,,,,,,,1,
7333,804,57,1,,,,,,,,,,1
7334,812,34,2,,,,,,,,,2,
7335,812,20,1,,,,,,,,,,1
7336,812,9,1,,,,,,,,,,1
7337,850,157,3,,,,,,,,,,3
7338,830,32,1,,,,,,,,,,
7339,830,34,1,,,,,,,,,,
7340,830,44,1,,,,,,,,,,
7341,830,15,1,,,,,,,,,,
7342,830,19,1,,,,,,,,,,
7343,830,71,1,,,,,,,,,,
7344,830,157,1,,,,,,,,,,
7345,831,32,1,,,,,,,,,,
7346,831,34,7,,,,,,,,,,
7347,831,38,1,,,,,,,,,,
7348,831,56,5,,,,,,,,,,
7349,831,77,1,,,,,,,,,,
7350,831,28,3,,,,,,,,,,
7351,831,128,2,,,,,,,,,,
7352,831,19,1,,,,,,,,,,
7353,831,63,4,,,,,,,,,,
7354,831,71,1,,,,,,,,,,
7355,831,66,1,,,,,,,,,,
7356,831,157,,,,,,,,,,,
7357,833,32,2,,,,,,,,,,
7358,833,34,15,,,,,,,,,,
7359,833,36,1,,,,,,,,,,
7360,833,41,1,,,,,,,,,,
7361,833,107,1,,,,,,,,,,
7362,833,56,7,,,,,,,,,,
7363,833,77,2,,,,,,,,,,
7364,833,19,9,,,,,,,,,,
7365,833,64,1,,,,,,,,,,
7366,833,71,6,,,,,,,,,,
7367,833,66,1,,,,,,,,,,
7368,833,73,1,,,,,,,,,,
7369,833,157,1,,,,,,,,,,
7370,864,34,14,,,,,,,,,,
7371,864,151,1,,,,,,,,,,
7372,864,77,1,,,,,,,,,,
7373,864,28,3,,,,,,,,,,
7374,864,9,1,,,,,,,,,,
7375,864,15,2,,,,,,,,,,
7376,864,63,2,,,,,,,,,,
7377,864,64,1,,,,,,,,,,
7378,864,71,68,,,,,,,,,,
7379,864,66,3,,,,,,,,,,
7380,864,73,2,,,,,,,,,,
7381,864,74,1,,,,,,,,,,
7382,870,30,1,,,,,,,,,,
7383,870,51,1,,,,,,,,,,
7384,870,32,2,,,,,,,,,,
7385,870,34,28,,,,,,,,,,
7386,870,41,1,,,,,,,,,,
7387,870,107,4,,,,,,,,,,
7388,870,95,1,,,,,,,,,,
7389,870,120,1,,,,,,,,,,
7390,870,15,1,,,,,,,,,,
7391,870,19,1,,,,,,,,,,
7392,870,71,3,,,,,,,,,,
7393,871,157,2,,,,,,,,,,
7394,871,67,4,,,,,,,,,,
7395,871,73,1,,,,,,,,,,
7396,871,66,7,,,,,,,,,,
7397,871,71,5,,,,,,,,,,
7398,871,64,3,,,,,,,,,,
7399,871,63,3,,,,,,,,,,
7400,871,106,2,,,,,,,,,,
7401,871,176,1,,,,,,,,,,
7402,871,9,1,,,,,,,,,,
7403,871,128,2,,,,,,,,,,
7404,871,28,4,,,,,,,,,,
7405,871,88,2,,,,,,,,,,
7407,871,144,1,,,,,,,,,,
7408,871,34,24,,,,,,,,,,
7409,871,32,2,,,,,,,,,,
7410,871,30,1,,,,,,,,,,
7411,873,30,33,,,,,,,,,,
7412,873,52,1,,,,,,,,,,
7413,873,32,1,,,,,,,,,,
7414,873,34,175,,,,,,,,,,
7415,873,41,1,,,,,,,,,,
7416,873,44,1,,,,,,,,,,
7417,873,46,1,,,,,,,,,,
7418,873,88,1,,,,,,,,,,
7419,873,4,19,,,,,,,,,,
7420,873,77,1,,,,,,,,,,
7421,873,120,4,,,,,,,,,,
7422,873,15,2,,,,,,,,,,
7423,873,19,1,,,,,,,,,,
7424,873,106,3,,,,,,,,,,
7425,873,20,5,,,,,,,,,,
7426,873,130,1,,,,,,,,,,
7427,873,63,7,,,,,,,,,,
7428,873,64,10,,,,,,,,,,
7429,873,71,104,,,,,,,,,,
7430,873,66,13,,,,,,,,,,
7431,873,73,4,,,,,,,,,,
7432,873,67,1,,,,,,,,,,
7433,873,85,1,,,,,,,,,,
7434,873,57,1,,,,,,,,,,
7435,873,157,7,,,,,,,,,,
7436,875,157,2,,,,,,,,,,
7437,875,73,1,,,,,,,,,,
7438,875,71,16,,,,,,,,,,
7439,875,21,1,,,,,,,,,,
7440,875,106,,,,,,,,,,,
7441,875,9,,,,,,,,,,,
7442,875,120,,,,,,,,,,,
7443,875,107,2,,,,,,,,,,
7444,875,36,1,,,,,,,,,,
7445,875,34,33,,,,,,,,,,
7446,875,52,2,,,,,,,,,,
7447,875,30,6,,,,,,,,,,
7448,877,30,2,,,,,,,,,,
7449,877,32,1,,,,,,,,,,
7450,877,34,16,,,,,,,,,,
7451,877,44,1,,,,,,,,,,
7452,877,46,2,,,,,,,,,,
7453,877,4,11,,,,,,,,,,
7454,877,120,9,,,,,,,,,,
7455,877,63,1,,,,,,,,,,
7456,877,64,2,,,,,,,,,,
7457,877,71,13,,,,,,,,,,
7458,877,66,3,,,,,,,,,,
7459,877,157,1,,,,,,,,,,
7460,879,30,1,,,,,,,,,,
7461,879,32,1,,,,,,,,,,
7462,879,34,35,,,,,,,,,,
7463,879,37,2,,,,,,,,,,
7464,879,41,1,,,,,,,,,,
7465,879,44,4,,,,,,,,,,
7466,879,46,1,,,,,,,,,,
7467,879,88,1,,,,,,,,,,
7468,879,4,9,,,,,,,,,,
7469,879,77,3,,,,,,,,,,
7470,879,120,5,,,,,,,,,,
7471,879,10,3,,,,,,,,,,
7472,879,18,2,,,,,,,,,,
7473,879,19,2,,,,,,,,,,
7474,879,106,2,,,,,,,,,,
7475,879,63,4,,,,,,,,,,
7476,879,64,2,,,,,,,,,,
7477,879,71,18,,,,,,,,,,
7478,879,66,2,,,,,,,,,,
7479,879,73,1,,,,,,,,,,
7480,879,157,2,,,,,,,,,,
7481,884,30,1,,,,,,,,,,
7482,884,34,30,,,,,,,,,,
7483,884,144,1,,,,,,,,,,
7484,884,44,1,,,,,,,,,,
7485,884,88,1,,,,,,,,,,
7486,884,4,1,,,,,,,,,,
7487,884,120,1,,,,,,,,,,
7488,884,9,1,,,,,,,,,,
7489,884,19,3,,,,,,,,,,
7490,884,63,1,,,,,,,,,,
7491,884,64,1,,,,,,,,,,
7492,884,71,10,,,,,,,,,,
7493,884,66,1,,,,,,,,,,
7494,884,73,1,,,,,,,,,,
7495,884,157,2,,,,,,,,,,
7496,885,34,20,,,,,,,,,,
7497,885,44,2,,,,,,,,,,
7498,885,46,1,,,,,,,,,,
7499,885,120,1,,,,,,,,,,
7500,885,18,1,,,,,,,,,,
7501,885,130,1,,,,,,,,,,
7502,885,71,3,,,,,,,,,,
7503,885,66,2,,,,,,,,,,
7504,885,67,1,,,,,,,,,,
7505,,68,,,,,,,,,,,
7506,902,30,3,,,,,,,,,,
7507,902,31,2,,,,,,,,,,
7508,902,52,22,,,,,,,,,,
7509,902,81,9,,,,,,,,,,
7510,902,32,2,,,,,,,,,,
7511,902,34,7,,,,,,,,,,
7512,902,36,2,,,,,,,,,,
7513,902,111,1,,,,,,,,,,
7514,902,46,5,,,,,,,,,,
7515,902,15,11,,,,,,,,,,
7516,902,104,1,,,,,,,,,,
7517,902,63,78,,,,,,,,,,
7518,902,64,2,,,,,,,,,,
7519,902,71,27,,,,,,,,,,
7520,902,66,67,,,,,,,,,,
7521,902,67,1,,,,,,,,,,
7522,902,85,3,,,,,,,,,,
7523,902,157,26,,,,,,,,,,
7524,868,30,2,,,,,,,,,,
7525,868,46,1,,,,,,,,,,
7526,868,15,1,,,,,,,,,,
7527,868,18,1,,,,,,,,,,
7528,868,63,1,,,,,,,,,,
7529,868,64,1,,,,,,,,,,
7530,868,71,2,,,,,,,,,,
7531,868,157,1,,,,,,,,,,
7532,867,81,1,,,,,,,,,,
7533,867,34,2,,,,,,,,,,
7534,867,95,1,,,,,,,,,,
7535,867,15,2,,,,,,,,,,
7536,867,63,1,,,,,,,,,,
7537,867,71,1,,,,,,,,,,
7538,867,157,1,,,,,,,,,,
7539,866,32,1,,,,,,,,,,
7540,866,49,2,,,,,,,,,,
7541,866,46,3,,,,,,,,,,
7542,866,56,1,,,,,,,,,,
7543,866,103,1,,,,,,,,,,
7544,866,15,7,,,,,,,,,,
7545,866,63,8,,,,,,,,,,
7546,866,64,2,,,,,,,,,,
7547,866,71,62,,,,,,,,,,
7548,866,66,2,,,,,,,,,,
7549,866,67,3,,,,,,,,,,
7550,866,85,7,,,,,,,,,,
7551,863,34,1,,,,,,,,,,
7552,863,46,5,,,,,,,,,,
7553,863,88,1,,,,,,,,,,
7554,863,4,4,,,,,,,,,,
7555,863,119,3,,,,,,,,,,
7556,863,128,1,,,,,,,,,,
7557,863,15,91,,,,,,,,,,
7558,863,18,1,,,,,,,,,,
7559,863,130,1,,,,,,,,,,
7560,863,63,1,,,,,,,,,,
7561,863,71,1,,,,,,,,,,
7562,869,34,1,,,,,,,,,,
7563,869,15,15,,,,,,,,,,
7564,869,63,1,,,,,,,,,,
7565,869,71,20,,,,,,,,,,
7566,869,66,2,,,,,,,,,,
7567,869,73,2,,,,,,,,,,
7568,869,57,1,,,,,,,,,,
7569,872,32,1,,,,,,,,,,
7570,872,44,1,,,,,,,,,,
7571,872,46,1,,,,,,,,,,
7572,872,104,1,,,,,,,,,,
7573,872,63,1,,,,,,,,,,
7574,872,64,2,,,,,,,,,,
7575,872,71,3,,,,,,,,,,
7576,872,66,2,,,,,,,,,,
7577,874,34,5,,,,,,,,,,
7578,874,46,5,,,,,,,,,,
7579,874,88,5,,,,,,,,,,
7580,874,15,92,,,,,,,,,,
7581,874,11,4,,,,,,,,,,
7582,874,152,12,,,,,,,,,,
7583,874,71,5,,,,,,,,,,
7584,874,66,1,,,,,,,,,,
7585,876,34,1,,,,,,,,,,
7586,876,187,1,,,,,,,,,,
7587,876,71,3,,,,,,,,,,
7588,878,34,2,,,,,,,,,,
7589,878,68,1,,,,,,,,,,
7590,878,71,4,,,,,,,,,,
7591,902,68,1,,,,,,,,,,
7592,866,68,3,,,,,,,,,,
7593,880,34,2,,,,,,,,,,
7594,880,46,1,,,,,,,,,,
7595,880,88,1,,,,,,,,,,
7596,880,15,10,,,,,,,,,,
7597,880,71,7,,,,,,,,,,
7598,880,66,1,,,,,,,,,,
7599,883,51,1,,,,,,,,,,
7600,883,32,1,,,,,,,,,,
7601,883,34,2,,,,,,,,,,
7602,883,44,1,,,,,,,,,,
7603,883,15,3,,,,,,,,,,
7604,883,63,3,,,,,,,,,,
7605,883,68,1,,,,,,,,,,
7606,883,64,6,,,,,,,,,,
7607,883,71,7,,,,,,,,,,
7608,883,66,2,,,,,,,,,,
7609,883,157,1,,,,,,,,,,
7610,886,34,2,,,,,,,,,,
7611,886,68,4,,,,,,,,,,
7612,886,71,4,,,,,,,,,,
7613,886,66,1,,,,,,,,,,
7614,886,67,2,,,,,,,,,,
7615,431,134,1,,,,,,,,,,1
7617,431,44,1,,,,,1,,,,,
7618,742,81,1,,,,,,,,,1,
7619,527,139,1,,,,,,,,,,1
7620,867,106,1,,,,,,,,,,
7621,415,188,0,,,,,,,,,,
7622,415,189,0,,,,,,,,,,
7623,415,191,0,,,,,,,,,,
7624,415,190,0,,,,,,,,,,
7637,,34,14,,,,,3,0,0,0,11,0
7638,753,4,2,,,,,0,0,0,0,0,2
7639,440,188,0,,,,,0,0,0,0,0,0
7640,440,189,0,,,,,0,0,0,0,0,0
7641,440,191,0,,,,,0,0,0,0,0,0
7642,440,190,0,,,,,0,0,0,0,0,0
7643,472,188,0,,,,,0,0,0,0,0,0
7644,472,189,0,,,,,0,0,0,0,0,0
7645,472,191,0,,,,,0,0,0,0,0,0
7646,472,190,0,,,,,0,0,0,0,0,0
7647,479,188,0,,,,,0,0,0,0,0,0
7648,479,189,0,,,,,0,0,0,0,0,0
7649,479,191,0,,,,,0,0,0,0,0,0
7650,479,190,0,,,,,0,0,0,0,0,0
7651,534,188,0,,,,,0,0,0,0,0,0
7652,534,189,0,,,,,0,0,0,0,0,0
7653,534,191,0,,,,,0,0,0,0,0,0
7654,534,190,0,,,,,0,0,0,0,0,0
7655,537,188,0,,,,,0,0,0,0,0,0
7656,537,189,0,,,,,0,0,0,0,0,0
7657,537,191,0,,,,,0,0,0,0,0,0
7658,537,190,0,,,,,0,0,0,0,0,0
7659,469,188,0,,,,,0,0,0,0,0,0
7660,469,189,0,,,,,0,0,0,0,0,0
7661,469,191,0,,,,,0,0,0,0,0,0
7662,469,190,0,,,,,0,0,0,0,0,0
7663,526,188,0,,,,,0,0,0,0,0,0
7664,526,189,0,,,,,0,0,0,0,0,0
7665,526,191,0,,,,,0,0,0,0,0,0
7666,526,190,0,,,,,0,0,0,0,0,0
7667,535,188,0,,,,,0,0,0,0,0,0
7668,535,189,0,,,,,0,0,0,0,0,0
7669,535,191,0,,,,,0,0,0,0,0,0
7670,535,190,0,,,,,0,0,0,0,0,0
7671,606,188,0,,,,,0,0,0,0,0,0
7672,606,189,0,,,,,0,0,0,0,0,0
7673,606,191,0,,,,,0,0,0,0,0,0
7674,606,190,0,,,,,0,0,0,0,0,0
7675,611,188,0,,,,,0,0,0,0,0,0
7676,611,189,0,,,,,0,0,0,0,0,0
7677,611,191,0,,,,,0,0,0,0,0,0
7678,611,190,0,,,,,0,0,0,0,0,0
7679,,177,,,,,,0,0,0,0,0,0
7680,,117,,,,,,0,0,0,0,0,0
7681,,191,,,,,,0,0,0,0,0,0
7682,,190,,,,,,0,0,0,0,0,0
7683,753,44,2,,,,,1,0,0,0,1,0
7684,753,34,4,,,,,2,2,0,0,0,0
7685,753,10,2,,,,,0,0,0,0,0,2
7687,753,64,5,,,,,0,0,0,0,5,0
7688,753,19,3,,,,,0,0,0,0,0,3
7689,753,120,2,,,,,0,0,0,0,0,2
7690,754,44,1,,,,,1,0,0,0,0,0
7691,754,34,2,,,,,2,0,0,0,0,0
7692,754,19,2,,,,,0,0,0,0,0,2
7693,754,71,4,,,,,2,0,0,0,2,0
7694,754,64,6,,,,,0,0,0,0,6,0
7695,754,85,1,,,,,0,0,0,0,0,1
7696,744,46,1,,,,,1,0,0,0,0,0
7697,744,44,827,,,,,815,0,0,0,12,0
7698,744,34,3,,,,,1,2,0,0,0,0
7699,744,32,1,,,,,1,0,0,0,0,0
7700,744,2,1,,,,,0,0,0,0,0,1
7701,744,4,1,,,,,0,0,0,0,0,1
7702,744,20,1,,,,,0,0,0,0,0,1
7703,744,154,5,,,,,0,0,0,0,0,5
7704,744,168,5,,,,,0,0,0,0,0,0
7705,744,169,75,,,,,0,0,0,0,0,75
7706,744,123,2,,,,,0,0,0,0,0,2
7707,744,64,69,,,,,0,0,0,0,69,0
7708,752,44,50,,,,,47,0,0,0,3,0
7709,752,95,1,,,,,1,0,0,0,0,0
7710,752,34,6,,,,,3,3,0,0,0,0
7711,752,9,1,,,,,0,0,0,0,0,1
7712,752,15,7,,,,,0,0,0,0,0,7
7713,752,18,1,,,,,0,0,0,0,0,1
7714,752,20,1,,,,,0,0,0,0,0,1
7715,752,172,3,,,,,0,0,0,0,0,3
7716,752,64,176,,,,,0,0,0,0,176,0
7717,752,71,29,,,,,0,0,0,0,29,0
7718,752,66,4,,,,,0,0,0,0,4,0
7719,752,73,1,,,,,0,0,0,0,1,0
7720,752,57,2,,,,,0,0,0,0,0,2
7721,755,44,18,,,,,16,0,0,0,2,0
7722,755,45,1,,,,,1,0,0,0,0,0
7723,755,34,5,,,,,1,4,0,0,0,0
7724,755,169,8,,,,,0,0,0,0,0,8
7725,755,15,19,,,,,0,0,0,0,0,19
7726,755,71,9,,,,,4,0,0,0,5,0
7727,755,66,5,,,,,0,0,0,0,5,0
7728,755,64,1764,,,,,0,0,0,0,1764,0
7729,755,57,2,,,,,0,0,0,0,0,2
7730,465,188,0,,,,,0,0,0,0,0,0
7732,465,189,0,,,,,0,0,0,0,0,0
7733,465,191,0,,,,,0,0,0,0,0,0
7734,459,188,0,,,,,0,0,0,0,0,0
7735,459,189,0,,,,,0,0,0,0,0,0
7736,459,190,0,,,,,0,0,0,0,0,0
7737,462,188,0,,,,,0,0,0,0,0,0
7738,462,189,0,,,,,0,0,0,0,0,0
7739,462,191,0,,,,,0,0,0,0,0,0
7740,536,188,0,,,,,0,0,0,0,0,0
7742,536,189,0,,,,,0,0,0,0,0,0
7744,541,188,0,,,,,0,0,0,0,0,0
7745,541,189,0,,,,,0,0,0,0,0,0
7746,541,191,0,,,,,0,0,0,0,0,0
7747,596,188,0,,,,,0,0,0,0,0,0
7748,596,189,0,,,,,0,0,0,0,0,0
7749,602,188,0,,,,,0,0,0,0,0,0
7750,602,189,0,,,,,0,0,0,0,0,0
7751,599,188,0,,,,,0,0,0,0,0,0
7752,599,189,0,,,,,0,0,0,0,0,0
7753,758,44,21,,,,,19,0,0,0,2,0
7754,758,34,6,,,,,5,1,0,0,0,0
7755,758,4,1,,,,,0,0,0,0,0,1
7756,758,169,6,,,,,0,0,0,0,0,6
