YBFMP,Date,Time,Station Code,Use sample code from FLIMS/WDL to connect field data and lab data,,,,,,DRIFT.COUNT,DRIFT.LIFE,,,,
YBFMP,8/23/2022,8:29,STTD,ES0822B0202,20220823_829_STTD_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Terrestrial Insect,21,Adults,3.2000000000000917E-3,<0.001,NA,N
YBFMP,8/23/2022,8:29,STTD,ES0822B0202,20220823_829_STTD_DRIFT,DRIFT,Drift Invertebrates,Corixidae,Aquatic Insect,1,Nymphs,<0.001,<0.001,NA,N
YBFMP,8/23/2022,8:29,STTD,ES0822B0202,20220823_829_STTD_DRIFT,DRIFT,Drift Invertebrates,Hymenoptera,Terrestrial Insect,6,Adults,7.1899999999999853E-2,1.9499999999999851E-2,NA,N
YBFMP,8/23/2022,8:29,STTD,ES0822B0202,20220823_829_STTD_DRIFT,DRIFT,Drift Invertebrates,Coenagrionidae,Aquatic Insect,1,Nymphs,1.6599999999999948E-2,3.4999999999998366E-3,NA,N
YBFMP,8/23/2022,8:29,STTD,ES0822B0202,20220823_829_STTD_DRIFT,DRIFT,Drift Invertebrates,Thysanoptera,Terrestrial Insect,1,Adults,<0.001,<0.001,NA,N
YBFMP,8/23/2022,8:29,STTD,ES0822B0202,20220823_829_STTD_DRIFT,DRIFT,Drift Invertebrates,Trichoptera,Aquatic Insect,1,Adults,1.3000000000000789E-3,<0.001,NA,N
YBFMP,8/24/2022,9:00,SHR,ES0822B0204,20220824_900_SHR_DRIFT,DRIFT,Drift Invertebrates,Lebertiidae,Aquatic Non-Insect,1,N/A,<0.001,<0.001,NA,N
YBFMP,8/24/2022,9:00,SHR,ES0822B0204,20220824_900_SHR_DRIFT,DRIFT,Drift Invertebrates,Oligochaeta,Aquatic Non-Insect,2,N/A,<0.001,<0.001,NA,N
YBFMP,8/24/2022,9:00,SHR,ES0822B0204,20220824_900_SHR_DRIFT,DRIFT,Drift Invertebrates,Coleoptera,Terrestrial Insect,1,Adults,<0.001,<0.001,NA,N
YBFMP,8/24/2022,9:00,SHR,ES0822B0204,20220824_900_SHR_DRIFT,DRIFT,Drift Invertebrates,Hydraenidae,Aquatic Insect,1,Adults,<0.001,<0.001,NA,N
YBFMP,8/24/2022,9:00,SHR,ES0822B0204,20220824_900_SHR_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,2,Larvae,<0.001,<0.001,NA,N
YBFMP,8/24/2022,9:00,SHR,ES0822B0204,20220824_900_SHR_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,2,Pupae,<0.001,<0.001,NA,N
YBFMP,8/24/2022,9:00,SHR,ES0822B0204,20220824_900_SHR_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,8,Adults,<0.001,<0.001,NA,N
YBFMP,8/24/2022,9:00,SHR,ES0822B0204,20220824_900_SHR_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Terrestrial Insect,25,Nymphs,<0.001,<0.001,NA,N
YBFMP,8/24/2022,9:00,SHR,ES0822B0204,20220824_900_SHR_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Terrestrial Insect,4,Adults,<0.001,<0.001,NA,N
YBFMP,8/24/2022,9:00,SHR,ES0822B0204,20220824_900_SHR_DRIFT,DRIFT,Drift Invertebrates,Hymenoptera,Terrestrial Insect,1,Adults,<0.001,<0.001,NA,N
YBFMP,8/24/2022,9:00,SHR,ES0822B0204,20220824_900_SHR_DRIFT,DRIFT,Drift Invertebrates,Hydroptilidae,Aquatic Insect,1,Larvae,<0.001,<0.001,NA,N
YBFMP,8/24/2022,9:00,SHR,ES0822B0204,20220824_900_SHR_DRIFT,DRIFT,Drift Invertebrates,Leptoceridae,Aquatic Insect,4,Larvae,4.1999999999999815E-3,1.4000000000002899E-3,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Lebertiidae,Aquatic Non-Insect,2,N/A,<0.001,<0.001,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Oligochaeta,Aquatic Non-Insect,4,N/A,<0.001,<0.001,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Planorbidae,Aquatic Non-Insect,1,N/A,1.2000000000003119E-3,<0.001,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Amnicolidae,Aquatic Non-Insect,9,N/A,1.2599999999999945E-2,6.0999999999999943E-3,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Coleoptera,Terrestrial Insect,3,Adults,1.1000000000001009E-3,<0.001,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Ceratopogonidae,Aquatic Insect,1,Adults,<0.001,<0.001,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,15,Larvae,1.3000000000000789E-3,<0.001,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,2,Pupae,<0.001,<0.001,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,15,Adults,<0.001,<0.001,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Baetidae,Aquatic Insect,1,Nymphs,1.5999999999998238E-3,<0.001,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Terrestrial Insect,113,Nymphs,3.0999999999998806E-3,<0.001,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Terrestrial Insect,21,Adults,3.0000000000001137E-3,<0.001,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Hymenoptera,Terrestrial Insect,9,Adults,3.2000000000000917E-3,<0.001,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Coenagrionidae,Aquatic Insect,1,Nymphs,<0.001,<0.001,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Hydroptilidae,Aquatic Insect,2,Adults,<0.001,<0.001,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Leptoceridae,Aquatic Insect,3,Larvae,<0.001,<0.001,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Hyalellidae,Aquatic Non-Insect,9,N/A,1.9000000000000128E-3,<0.001,NA,N
YBFMP,9/6/2022,7:29,SHR,ES0922B0222,20220906_729_SHR_DRIFT,DRIFT,Drift Invertebrates,Ostracoda,Aquatic Non-Insect,2,N/A,<0.001,<0.001,NA,N
YBFMP,9/7/2022,6:20,STTD,ES0922B0216,20220907_620_STTD_DRIFT,DRIFT,Drift Invertebrates,Oligochaeta,Aquatic Non-Insect,4,N/A,<0.001,<0.001,NA,N
YBFMP,9/7/2022,6:20,STTD,ES0922B0216,20220907_620_STTD_DRIFT,DRIFT,Drift Invertebrates,Planorbidae,Aquatic Non-Insect,1,N/A,2.4000000000001798E-3,<0.001,NA,N
YBFMP,9/7/2022,6:20,STTD,ES0922B0216,20220907_620_STTD_DRIFT,DRIFT,Drift Invertebrates,Amnicolidae,Aquatic Non-Insect,1,N/A,1.0999999999996568E-3,<0.001,NA,N
YBFMP,9/7/2022,6:20,STTD,ES0922B0216,20220907_620_STTD_DRIFT,DRIFT,Drift Invertebrates,Coleoptera,Terrestrial Insect,1,Adults,<0.001,<0.001,NA,N
YBFMP,9/7/2022,6:20,STTD,ES0922B0216,20220907_620_STTD_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Terrestrial Insect,2,Nymphs,<0.001,<0.001,NA,N
YBFMP,9/7/2022,6:20,STTD,ES0922B0216,20220907_620_STTD_DRIFT,DRIFT,Drift Invertebrates,Corixidae,Aquatic Insect,1,Nymphs,<0.001,<0.001,NA,N
YBFMP,9/7/2022,6:20,STTD,ES0922B0216,20220907_620_STTD_DRIFT,DRIFT,Drift Invertebrates,Leptoceridae,Aquatic Insect,1,Larvae,2.0999999999999908E-3,<0.001,NA,N
YBFMP,9/7/2022,6:20,STTD,ES0922B0216,20220907_620_STTD_DRIFT,DRIFT,Drift Invertebrates,Hyalellidae,Aquatic Non-Insect,12,N/A,2.0999999999999908E-3,<0.001,NA,N
YBFMP,9/7/2022,6:20,STTD,ES0922B0216,20220907_620_STTD_DRIFT,DRIFT,Drift Invertebrates,Turbellaria,Aquatic Non-Insect,1,N/A,<0.001,<0.001,NA,N
YBFMP,9/20/2022,8:57,STTD,ES0922B0230,20220920_857_STTD_DRIFT,DRIFT,Drift Invertebrates,Coleoptera,Terrestrial Insect,1,Adults,<0.001,<0.001,NA,N
YBFMP,9/20/2022,8:57,STTD,ES0922B0230,20220920_857_STTD_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,1,Adults,<0.001,<0.001,NA,N
YBFMP,9/20/2022,8:57,STTD,ES0922B0230,20220920_857_STTD_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Terrestrial Insect,2,Nymphs,<0.001,<0.001,NA,N
YBFMP,9/20/2022,8:57,STTD,ES0922B0230,20220920_857_STTD_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Terrestrial Insect,2,Adults,<0.001,<0.001,NA,N
YBFMP,9/20/2022,8:57,STTD,ES0922B0230,20220920_857_STTD_DRIFT,DRIFT,Drift Invertebrates,Hyalellidae,Aquatic Non-Insect,1,N/A,<0.001,<0.001,NA,N
YBFMP,9/20/2022,8:57,STTD,ES0922B0230,20220920_857_STTD_DRIFT,DRIFT,Drift Invertebrates,Turbellaria,Aquatic Non-Insect,1,N/A,<0.001,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Araneae,Terrestrial Non-Insect,1,N/A,<0.001,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Lebertiidae,Aquatic Non-Insect,2,N/A,<0.001,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Mideopsidae,Aquatic Non-Insect,2,N/A,<0.001,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Oligochaeta,Aquatic Non-Insect,5,N/A,<0.001,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Lymnaeidae,Aquatic Non-Insect,5,N/A,<0.001,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Planorbidae,Aquatic Non-Insect,3,N/A,<0.001,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Coleoptera,Terrestrial Insect,2,Adults,<0.001,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Dytiscidae,Aquatic Insect,7,Adults,1.3999999999998458E-3,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Hydrophilidae,Aquatic Insect,1,Adults,1.1000000000001009E-3,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Collembola,Terrestrial Non-Insect,3,Adults,<0.001,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Dermaptera,Terrestrial Insect,1,Adults,3.6999999999998145E-3,1.5999999999998238E-3,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Ceratopogonidae,Aquatic Insect,3,Pupae,<0.001,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,54,Larvae,2.9999999999996696E-3,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,1,Pupae,<0.001,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,25,Adults,1.5000000000000568E-3,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Culicidae,Aquatic Insect,1,Larvae,<0.001,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Terrestrial Insect,19,Larvae,<0.001,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Terrestrial Insect,12,Adults,4.4999999999997264E-3,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Hymenoptera,Terrestrial Insect,19,Adults,0.22470000000000034,5.4899999999999949E-2,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Mantodea,Terrestrial Insect,1,Adults,0.3035000000000001,8.8899999999999757E-2,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Coenagrionidae,Aquatic Insect,1,Nymphs,<0.001,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Hydroptilidae,Aquatic Insect,1,Larvae,<0.001,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Hydroptilidae,Aquatic Insect,1,Pupae,<0.001,<0.001,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Leptoceridae,Aquatic Insect,19,Larvae,2.9199999999999893E-2,1.2799999999999923E-2,NA,N
YBFMP,9/21/2022,9:24,SHR,ES0922B0232,20220921_924_SHR_DRIFT,DRIFT,Drift Invertebrates,Hyalellidae,Aquatic Non-Insect,9,N/A,3.4999999999998366E-3,<0.001,NA,N
YBFMP,10/4/2022,8:25,STTD,ES1022B0330,20221004_825_STTD_DRIFT,DRIFT,Drift Invertebrates,Nematoda,Aquatic Non-Insect,1,N/A,<0.001,<0.001,NA,N
YBFMP,10/4/2022,8:25,STTD,ES1022B0330,20221004_825_STTD_DRIFT,DRIFT,Drift Invertebrates,Glossiphoniidae,Aquatic Non-Insect,1,N/A,<0.001,<0.001,NA,N
YBFMP,10/4/2022,8:25,STTD,ES1022B0330,20221004_825_STTD_DRIFT,DRIFT,Drift Invertebrates,Planorbidae,Aquatic Non-Insect,1,N/A,<0.001,<0.001,NA,N
YBFMP,10/4/2022,8:25,STTD,ES1022B0330,20221004_825_STTD_DRIFT,DRIFT,Drift Invertebrates,Amnicolidae,Aquatic Non-Insect,4,N/A,7.1999999999996511E-3,3.6999999999998145E-3,NA,N
YBFMP,10/4/2022,8:25,STTD,ES1022B0330,20221004_825_STTD_DRIFT,DRIFT,Drift Invertebrates,Diptera,Terrestrial Insect,6,Adults,<0.001,<0.001,NA,N
YBFMP,10/4/2022,8:25,STTD,ES1022B0330,20221004_825_STTD_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,1,Pupae,<0.001,<0.001,NA,N
YBFMP,10/4/2022,8:25,STTD,ES1022B0330,20221004_825_STTD_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Terrestrial Insect,18,Nymphs,<0.001,<0.001,NA,N
YBFMP,10/4/2022,8:25,STTD,ES1022B0330,20221004_825_STTD_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Terrestrial Insect,10,Adults,1.8000000000002458E-3,<0.001,NA,N
YBFMP,10/4/2022,8:25,STTD,ES1022B0330,20221004_825_STTD_DRIFT,DRIFT,Drift Invertebrates,Corixidae,Aquatic Insect,4,Nymphs,<0.001,<0.001,NA,N
YBFMP,10/4/2022,8:25,STTD,ES1022B0330,20221004_825_STTD_DRIFT,DRIFT,Drift Invertebrates,Hymenoptera,Terrestrial Insect,5,Adults,1.9000000000000128E-3,<0.001,NA,N
YBFMP,10/4/2022,8:25,STTD,ES1022B0330,20221004_825_STTD_DRIFT,DRIFT,Drift Invertebrates,Lepidoptera,Unknown Insect,6,Larvae,2.6999999999999247E-3,<0.001,NA,N
YBFMP,10/4/2022,8:25,STTD,ES1022B0330,20221004_825_STTD_DRIFT,DRIFT,Drift Invertebrates,Hydroptilidae,Aquatic Insect,1,Adults,<0.001,<0.001,NA,N
YBFMP,10/4/2022,8:25,STTD,ES1022B0330,20221004_825_STTD_DRIFT,DRIFT,Drift Invertebrates,Gammaridae,Aquatic Non-Insect,1,N/A,<0.001,<0.001,NA,N
YBFMP,10/4/2022,8:25,STTD,ES1022B0330,20221004_825_STTD_DRIFT,DRIFT,Drift Invertebrates,Hyalellidae,Aquatic Non-Insect,5,N/A,<0.001,<0.001,NA,N
YBFMP,10/4/2022,8:25,STTD,ES1022B0330,20221004_825_STTD_DRIFT,DRIFT,Drift Invertebrates,Turbellaria,Aquatic Non-Insect,1,N/A,<0.001,<0.001,NA,N
YBFMP,10/5/2022,9:05,SHR,ES1022B0336,20221005_905_SHR_DRIFT,DRIFT,Drift Invertebrates,Lebertiidae,Aquatic Non-Insect,2,N/A,<0.001,<0.001,NA,N
YBFMP,10/5/2022,9:05,SHR,ES1022B0336,20221005_905_SHR_DRIFT,DRIFT,Drift Invertebrates,Unionicolidae,Aquatic Non-Insect,1,N/A,<0.001,<0.001,NA,N
YBFMP,10/5/2022,9:05,SHR,ES1022B0336,20221005_905_SHR_DRIFT,DRIFT,Drift Invertebrates,Oligochaeta,Aquatic Non-Insect,2,N/A,<0.001,<0.001,NA,N
YBFMP,10/5/2022,9:05,SHR,ES1022B0336,20221005_905_SHR_DRIFT,DRIFT,Drift Invertebrates,Amnicolidae,Aquatic Non-Insect,1,N/A,4.9000000000001265E-3,2.6999999999999247E-3,NA,N
YBFMP,10/5/2022,9:05,SHR,ES1022B0336,20221005_905_SHR_DRIFT,DRIFT,Drift Invertebrates,Dytiscidae,Aquatic Insect,3,Adults,<0.001,<0.001,NA,N
YBFMP,10/5/2022,9:05,SHR,ES1022B0336,20221005_905_SHR_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,2,Larvae,<0.001,<0.001,NA,N
YBFMP,10/5/2022,9:05,SHR,ES1022B0336,20221005_905_SHR_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,2,Adults,<0.001,<0.001,NA,N
YBFMP,10/5/2022,9:05,SHR,ES1022B0336,20221005_905_SHR_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Aquatic Insect,2,Nymphs,<0.001,<0.001,NA,N
YBFMP,10/5/2022,9:05,SHR,ES1022B0336,20221005_905_SHR_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Aquatic Insect,5,Adults,<0.001,<0.001,NA,N
YBFMP,10/5/2022,9:05,SHR,ES1022B0336,20221005_905_SHR_DRIFT,DRIFT,Drift Invertebrates,Hymenoptera,Terrestrial Insect,2,Adults,<0.001,<0.001,NA,N
YBFMP,10/5/2022,9:05,SHR,ES1022B0336,20221005_905_SHR_DRIFT,DRIFT,Drift Invertebrates,Lepidoptera,Unknown Insect,1,Larvae,<0.001,<0.001,NA,N
YBFMP,10/5/2022,9:05,SHR,ES1022B0336,20221005_905_SHR_DRIFT,DRIFT,Drift Invertebrates,Leptoceridae,Aquatic Insect,6,Larvae,2.6000000000000245E-2,7.8000000000000291E-3,NA,N
YBFMP,10/18/2022,9:19,STTD,ES1022B0344,20221018_919_STTD_DRIFT,DRIFT,Drift Invertebrates,Acari,Terrestrial Non-Insect,1,N/A,<0.001,<0.001,NA,N
YBFMP,10/18/2022,9:19,STTD,ES1022B0344,20221018_919_STTD_DRIFT,DRIFT,Drift Invertebrates,Araneae,Terrestrial Non-Insect,2,N/A,<0.001,<0.001,NA,N
YBFMP,10/18/2022,9:19,STTD,ES1022B0344,20221018_919_STTD_DRIFT,DRIFT,Drift Invertebrates,Lebertiidae,Aquatic Non-Insect,2,N/A,<0.001,<0.001,NA,N
YBFMP,10/18/2022,9:19,STTD,ES1022B0344,20221018_919_STTD_DRIFT,DRIFT,Drift Invertebrates,Unionicolidae,Aquatic Non-Insect,1,N/A,<0.001,<0.001,NA,N
YBFMP,10/18/2022,9:19,STTD,ES1022B0344,20221018_919_STTD_DRIFT,DRIFT,Drift Invertebrates,Amnicolidae,Aquatic Non-Insect,1,N/A,4.9999999999998934E-3,1.5000000000000568E-3,NA,N
YBFMP,10/18/2022,9:19,STTD,ES1022B0344,20221018_919_STTD_DRIFT,DRIFT,Drift Invertebrates,Hydridae,Aquatic Non-Insect,1,N/A,<0.001,<0.001,NA,N
YBFMP,10/18/2022,9:19,STTD,ES1022B0344,20221018_919_STTD_DRIFT,DRIFT,Drift Invertebrates,Coleoptera,Terrestrial Insect,1,Larvae,<0.001,<0.001,NA,N
YBFMP,10/18/2022,9:19,STTD,ES1022B0344,20221018_919_STTD_DRIFT,DRIFT,Drift Invertebrates,Coleoptera,Terrestrial Insect,1,Adults,<0.001,<0.001,NA,N
YBFMP,10/18/2022,9:19,STTD,ES1022B0344,20221018_919_STTD_DRIFT,DRIFT,Drift Invertebrates,Diptera,Terrestrial Insect,1,Adults,<0.001,<0.001,NA,N
YBFMP,10/18/2022,9:19,STTD,ES1022B0344,20221018_919_STTD_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,2,Larvae,<0.001,<0.001,NA,N
YBFMP,10/18/2022,9:19,STTD,ES1022B0344,20221018_919_STTD_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,1,Adults,<0.001,<0.001,NA,N
YBFMP,10/18/2022,9:19,STTD,ES1022B0344,20221018_919_STTD_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Terrestrial Insect,13,Nymphs,<0.001,<0.001,NA,N
YBFMP,10/18/2022,9:19,STTD,ES1022B0344,20221018_919_STTD_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Terrestrial Insect,4,Adults,<0.001,<0.001,NA,N
YBFMP,10/18/2022,9:19,STTD,ES1022B0344,20221018_919_STTD_DRIFT,DRIFT,Drift Invertebrates,Hymenoptera,Terrestrial Insect,2,Adults,<0.001,<0.001,NA,N
YBFMP,10/18/2022,9:19,STTD,ES1022B0344,20221018_919_STTD_DRIFT,DRIFT,Drift Invertebrates,Coenagrionidae,Aquatic Insect,1,Nymphs,1.6000000000002679E-3,<0.001,NA,N
YBFMP,10/18/2022,9:19,STTD,ES1022B0344,20221018_919_STTD_DRIFT,DRIFT,Drift Invertebrates,Gammaridae,Aquatic Non-Insect,1,N/A,<0.001,<0.001,NA,N
YBFMP,10/18/2022,9:19,STTD,ES1022B0344,20221018_919_STTD_DRIFT,DRIFT,Drift Invertebrates,Hyalellidae,Aquatic Non-Insect,4,N/A,<0.001,<0.001,NA,N
YBFMP,10/19/2022,8:42,SHR,ES1022B0346,20221019_842_SHR_DRIFT,DRIFT,Drift Invertebrates,Acari,Terrestrial Non-Insect,1,N/A,<0.001,<0.001,NA,N
YBFMP,10/19/2022,8:42,SHR,ES1022B0346,20221019_842_SHR_DRIFT,DRIFT,Drift Invertebrates,Lebertiidae,Aquatic Non-Insect,3,N/A,<0.001,<0.001,NA,N
YBFMP,10/19/2022,8:42,SHR,ES1022B0346,20221019_842_SHR_DRIFT,DRIFT,Drift Invertebrates,Coleoptera,Terrestrial Insect,5,Adults,<0.001,<0.001,NA,N
YBFMP,10/19/2022,8:42,SHR,ES1022B0346,20221019_842_SHR_DRIFT,DRIFT,Drift Invertebrates,Dytiscidae,Aquatic Insect,2,Adults,<0.001,<0.001,NA,N
YBFMP,10/19/2022,8:42,SHR,ES1022B0346,20221019_842_SHR_DRIFT,DRIFT,Drift Invertebrates,Diptera,Terrestrial Insect,1,Larvae,<0.001,<0.001,NA,N
YBFMP,10/19/2022,8:42,SHR,ES1022B0346,20221019_842_SHR_DRIFT,DRIFT,Drift Invertebrates,Ceratopogonidae,Aquatic Insect,1,Pupae,<0.001,<0.001,NA,N
YBFMP,10/19/2022,8:42,SHR,ES1022B0346,20221019_842_SHR_DRIFT,DRIFT,Drift Invertebrates,Ceratopogonidae,Aquatic Insect,1,Adults,<0.001,<0.001,NA,N
YBFMP,10/19/2022,8:42,SHR,ES1022B0346,20221019_842_SHR_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,2,Larvae,<0.001,<0.001,NA,N
YBFMP,10/19/2022,8:42,SHR,ES1022B0346,20221019_842_SHR_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,2,Pupae,<0.001,<0.001,NA,N
YBFMP,10/19/2022,8:42,SHR,ES1022B0346,20221019_842_SHR_DRIFT,DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,32,Adults,1.7000000000000348E-3,<0.001,NA,N
YBFMP,10/19/2022,8:42,SHR,ES1022B0346,20221019_842_SHR_DRIFT,DRIFT,Drift Invertebrates,Ephemeroptera,Aquatic Insect,1,Adults,1.1000000000001009E-3,<0.001,NA,N
YBFMP,10/19/2022,8:42,SHR,ES1022B0346,20221019_842_SHR_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Aquatic Insect,2,Nymphs,<0.001,<0.001,NA,N
YBFMP,10/19/2022,8:42,SHR,ES1022B0346,20221019_842_SHR_DRIFT,DRIFT,Drift Invertebrates,Hemiptera,Aquatic Insect,23,Adults,6.1999999999997613E-3,<0.001,NA,N
YBFMP,10/19/2022,8:42,SHR,ES1022B0346,20221019_842_SHR_DRIFT,DRIFT,Drift Invertebrates,Veliidae,Terrestrial Insect,1,Adults,2.0999999999999908E-3,<0.001,NA,N
YBFMP,10/19/2022,8:42,SHR,ES1022B0346,20221019_842_SHR_DRIFT,DRIFT,Drift Invertebrates,Hymenoptera,Terrestrial Insect,5,Adults,0.11629999999999985,3.479999999999972E-2,NA,N
