PhysicalDataID,Station Code,Recorder,Field Check,Crew,Date,YSI #,Time,WeatherCode,Tide,MicrocystisVisualRank,WaterTemperature,SecchiDiskDepth,EC,SpCnd,pH,DO,Turbidity,LightData,DriftData,LarvalData,ZoopsData,50_ZoopsData,ChlData,PhytoData,NutrData,EnteredBy,QA/QC'dBy,StartMeter,EndMeter,MeterSetTime,Comments,DataCorrectionComments
516,STTD,,FALSE,"LC, GO",3/16/2001,,10:20,CLR,,,15.0,0.15,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
515,SHR,,FALSE,"GO, LC",3/16/2001,,12:51,CLR,,,13.9,0.32,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,jfrantzich,,,,,,
514,STTD,,FALSE,"GO, LC",3/7/2001,,11:50,CLR,,,13.1,0.04,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,jfrantzich,,,,,,
513,SHR,,FALSE,"GO, LC",3/7/2001,,16:02,CLR,,,12.8,0.04,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,jfrantzich,,,,,,
512,SHR,,FALSE,GO,2/22/2001,,14:40,CLD,,,10.8,0.31,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,jfrantzich,,,,,,
511,STTD,,FALSE,"GO, LC",2/22/2001,,11:05,CLD,,,11.1,0.12,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,jfrantzich,,,,,,
510,STTD,,FALSE,"LC, GO",2/8/2001,,12:02,CLR,,,9.4,0.16,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,jfrantzich,,,,,,
509,SHR,,FALSE,GO,2/8/2001,,14:06,CLR,,,9.7,0.55,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,jfrantzich,,,,,,
508,STTD,,FALSE,GO,2/1/2001,,9:50,CLR,,,8.0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,jfrantzich,,,,,,
507,SHR,,FALSE,GO,2/1/2001,,10:56,CLR,,,8.1,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,jfrantzich,,,,,,
506,SHR,,FALSE,"JF,NI,MV",9/20/2011,,8:10,CLR,,,19.3,0.88,132,,8.12,9.46,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,nikemiyagi,jjenkins,,,,,
505,STTD,,FALSE,"JF,NI,MV",9/20/2011,,10:24,CLR,,,22.4,0.28,800,,8,6.74,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,nikemiyagi,jjenkins,,,,Flood tide - boat positioned facing downstream,
504,SHR,,FALSE,OL JF NI,8/24/2011,,8:16,CLR,,,20.9,0.89,129,,7.87,8.63,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,mwinn,jjenkins,,,,,
503,STTD,,FALSE,OL JF NI,8/24/2011,,10:11,CLR,,,22.8,0.13,276,,8.1,7.13,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,oloya,jjenkins,,,,,
502,STTD,,FALSE,,4/27/1999,,9:30,CLR,,,16.1,0.15,,,,,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,nikemiyagi,lrojas,,,,,
500,SHR,,FALSE,"OL,JF.NI",8/10/2011,,8:15,CLR,,,20.7,0.84,136,,7.72,8.89,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,oloya,,,,,,
499,STTD,,FALSE,OL.JF.NI,8/10/2011,,9:58,CLR,,,22.9,0.17,310,,7.94,7.28,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,oloya,jjenkins,,,,,
498,SHR,,FALSE,"RH, CH",4/9/2004,,9:15,CLR,,,14.7,0.85,114,,,,,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
497,SHR,,FALSE,CH,3/23/2004,,10:00,CLD,,,16.0,0.49,151,,,,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
496,STTD,,FALSE,TS/CH,3/24/2004,,12:28,CLR,,,19.4,0.29,572,,,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
495,SHR,,FALSE,,3/19/2004,,9:45,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
494,STTD,,FALSE,,3/19/2004,,13:30,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
493,STTD,,FALSE,"MC, RH, CH",3/12/2004,,11:20,CLR,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
492,SHR,,FALSE,"RH, CH",3/10/2004,,12:41,CLR,,,,0.32,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
491,SHR,,FALSE,"RH, CH",2/25/2004,,10:00,RAN,,,11.1,0.24,125,,,,,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
490,STTD,,FALSE,"CH, RH",2/25/2004,,13:00,RAN,,,11.3,0.18,154,,,,,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
489,SHR,,FALSE,"RH, CH, JF",2/13/2004,,9:30,CLD,,,9.7,0.54,142,,,,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
488,STTD,,FALSE,CH,2/13/2004,,11:40,CLD,,,10.4,0.26,640,,,,,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
487,SHR,,FALSE,"RH, CH",1/23/2004,,9:38,FOG,,,9.4,0.61,195,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
486,STTD,,FALSE,"RH, CH",1/23/2004,,13:25,FOG,,,9.4,0.22,565,,,,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
485,STTD,,FALSE,"BH, CH, TS",1/8/2004,,12:45,CLD,,,8.2,0.19,353,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
484,SHR,,FALSE,"BH, CH, TS",1/8/2004,,10:50,CLD,,,8.3,0.4,148,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,"New Nets - Larval 29"" diameter and Zoop 19"" diameter",
483,SHR,,FALSE,"BH, CH, RH",1/9/2004,,10:17,CLD,,,8.9,0.37,150,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
482,STTD,,FALSE,"RH, CN, BH",1/9/2004,,12:10,CLD,,,8.3,0.19,365,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
481,SHR,,FALSE,JF OL,7/26/2011,,8:20,CLR,,,20.4,1.08,127,,7.92,9.68,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
480,STTD,,FALSE,"JF,OL",7/26/2011,,10:06,CLR,,,23.1,0.18,369,,8.11,7.25,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
478,STTD,,FALSE,"OL,JF",6/29/2011,,10:21,CLD,,,21.7,0.17,711,,7.92,5.6,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
477,SHR,,FALSE,"OL,JF",6/29/2011,,8:35,CLD,,,16.9,0.83,73,,7.7,9.67,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
473,SHR,,FALSE,"JF,OL",7/13/2011,,9:13,CLD,,,19.6,0.74,90,,8.03,9.17,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
472,STTD,,FALSE,"JF,OL",7/13/2011,,11:00,CLD,,,22.6,0.21,546,,8.1,6.6,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
470,STTD,,FALSE,"JF,OL,MB",6/15/2011,,10:27,CLR,,,24.9,0.33,632,,7.71,4.82,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
469,SHR,,FALSE,"JF,OL,MB",6/15/2011,,8:40,CLR,,,17.6,0.96,78,,7.7,9.91,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
468,STTD,,FALSE,"JF,OL,MV",6/1/2011,,10:15,RAN,,,18.1,0.21,417,,7.84,6.9,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,10/15/18: changed drift flowmeter to match E&L net - AS
467,SHR,,FALSE,"JF,OL,MV",6/1/2011,,8:27,CLD,,,14.5,0.82,81,,7.67,9.88,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
466,STTD,,FALSE,"JF,MV",5/19/2011,,10:33,CLR,,,17.2,0.28,585,,7.96,7.48,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,10/15/18: changed drift flow meter to match E&L net- AS
465,SHR,,FALSE,"JF,MV",5/19/2011,,8:40,CLR,,,13.1,0.93,74,,7.87,10.6,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
464,SHR,,FALSE,"MV,OL,CN",5/4/2011,,8:47,CLR,,,14.4,0.96,77,,7.9,10.6,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
463,STTD,,FALSE,"MV,OL,CN",5/4/2011,,10:44,CLR,,,19.0,0.29,574,,7.63,7.9,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
462,STTD,,FALSE,"MV,JF",4/22/2011,,10:46,CLD,,,18.3,0.41,567,,7.81,6.62,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,10/15/18: changed drift flow meter reading to match that of E&L net
461,SHR,,FALSE,"JF,MV",4/22/2011,,8:40,CLD,,,13.4,0.56,86,,7.7,10.4,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
460,STTD,,FALSE,"JF,KR,OL",4/13/2011,,12:23,CLD,,,13.7,0.28,350,,7.81,9.06,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
459,SHR,,FALSE,"JF,OL",4/13/2011,,9:33,CLD,,,12.6,0.57,104,,7.05,9.95,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
458,STTD,,FALSE,"OL,MV,KR",4/6/2011,,12:51,CLR,,,14.2,0.36,134,,7.16,8.8,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,10/15/18: changed drift flowmeter to pair with E&L net
457,SHR,,FALSE,"MV,OL",4/6/2011,,9:34,CLR,,,12.8,0.5,98,,7.25,9.84,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
456,SHR,,FALSE,"JF,OL,KR",3/29/2011,,10:15,CLR,,,10.1,0.35,79,,8.19,10.62,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
455,STTD,,FALSE,"JF,OL,KR",3/29/2011,,12:13,CLR,,,11.3,0.17,108,,7.98,9.18,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
454,SHR,,FALSE,"KR,OL,MV",3/9/2011,,8:38,CLD,,,11.3,0.49,106,,8.2,11.3,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
453,STTD,,FALSE,"KR,MV,OL",3/9/2011,,10:15,CLD,,,13.8,0.22,537,,8.5,9.17,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
452,STTD,,FALSE,"JF,OL,MV",2/23/2011,,10:25,CLD,,,9.1,0.24,453,,8.85,9.98,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
451,SHR,,FALSE,"JF,MV,OL",2/23/2011,,8:45,CLR,,,8.8,0.44,102,,8.5,11,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
450,STTD,,FALSE,"CN,OL,JF",2/9/2011,,10:35,CLR,,,10.2,0.08,658,,8.21,10.02,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
449,SHR,,FALSE,"CN,OL,JF",2/9/2011,,8:45,CLR,,,10.0,0.69,139,,7.79,10.72,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
448,SHR,,FALSE,"KR,JF,CN,OL",1/26/2011,,10:04,FOG,,,9.8,0.72,119,,8.36,11.23,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
447,STTD,,FALSE,"KR,OL,JF,CN",1/26/2011,,11:35,FOG,,,10.6,0.3,643,,8.36,8.19,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,10/15/18: changed drift flow meter to match that of E&L net-AS
446,STTD,,FALSE,"KR,OL,MV,CN",1/12/2011,,11:15,CLD,,,6.6,0.27,374,,8.04,9.86,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
445,SHR,,FALSE,"KR,OL,CN,MV",1/12/2011,,9:15,CLD,,,7.6,0.56,101,,7,11.1,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
442,CCS,,FALSE,"GB, CH, JS",6/22/2005,,14:40,CLR,,,25.1,0.14,753,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
441,SHR,,FALSE,"CH, GB, JS",6/22/2005,,13:34,CLR,,,19.1,0.8,150,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
440,STTD,,FALSE,"CH, GB, JS",6/22/2005,,11:15,CLR,,,22.5,0.13,603,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
439,STTD,,FALSE,"CH, GB",6/3/2005,,12:00,CLR,,,25.4,0.23,614,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
438,SHR,,FALSE,"CH, GB",6/3/2005,,10:30,CLR,,,18.2,0.43,119,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
437,CCS,,FALSE,"CH, GB",6/2/2005,,14:50,CLR,,,24.3,0.17,586,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
436,CCS,,FALSE,"CH, GB",5/27/2005,,15:30,CLR,,,26.6,0.24,515,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
435,STTD,,FALSE,"CH, GB",5/27/2005,,12:50,CLR,,,23.0,0.3,300,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
434,SHR,,FALSE,"CH, GB",5/27/2005,,10:40,CLR,,,19.0,0.35,108,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
433,CCS,,FALSE,"CH, GB",5/10/2005,,14:20,CLR,,,20.6,0.13,430,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
432,SHR,,FALSE,"CH, GB",5/10/2005,,15:55,CLR,,,16.8,0.32,154,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
431,STTD,,FALSE,"LB, CH",5/9/2005,,12:45,RAN,,,19.4,0.18,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
430,STTD,,FALSE,"CH, GB",4/27/2005,,12:50,CLD,,,19.8,0.27,688,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
429,CCS,,FALSE,"CH, GB",4/26/2005,,14:00,CLR,,,20.2,0.22,680,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
428,SHR,,FALSE,"CH, GB",4/26/2005,,13:05,CLR,,,16.5,0.8,135,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
427,STTD,,FALSE,"CH, GB",4/22/2005,,11:30,CLR,,,18.4,,588,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
426,SHR,,FALSE,"CH, GB",4/22/2005,,13:25,CLD,,,16.7,,140,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
425,CCS,,FALSE,"GB, LB",4/21/2005,,14:00,CLR,,,20.4,0.25,619,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
424,CCS,,FALSE,"CH, GB",4/13/2005,,14:30,CLR,,,17.4,0.31,515,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
423,STTD,,FALSE,"CH, GB",4/11/2005,,12:15,CLR,,,16.5,0.25,455,,,,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
422,SHR,,FALSE,"CH, GB",4/11/2005,,14:30,CLR,,,15.3,0.47,139,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
421,CCS,,FALSE,"CH, GB",4/5/2005,,13:15,CLR,,,16.5,0.25,579,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
420,SHR,,FALSE,"CH, GB",4/4/2005,,10:22,CLR,,,13.6,0.42,139,,,,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
419,STTD,,FALSE,"CH, GB",4/4/2005,,14:00,CLR,,,15.6,0.22,442,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
418,CCS,,FALSE,"CH, GB",3/29/2005,,14:09,CLD,,,15.6,0.24,468,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
417,SHR,,FALSE,"CH, GB",3/29/2005,,15:50,CLR,,,13.3,0.29,142,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,Drift flowmeter not spinning the entire time,
416,STTD,,FALSE,"GB, CH",3/29/2005,,11:35,RAN,,,14.4,0.22,389,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
415,STTD,,FALSE,"CH, GB",3/23/2005,,15:00,CLD,,,13.0,0.09,492,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
414,SHR,,FALSE,"CH, GB",3/22/2005,,10:50,RAN,,,12.6,0.8,170,,,,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
413,CCS,,FALSE,"CH, GB",3/22/2005,,14:20,RAN,,,14.5,0.21,745,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
412,STTD,,FALSE,"CH, GB",3/9/2005,,13:15,CLR,,,18.6,0.3,607,,,,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
411,CCS,,FALSE,"LB, GB",3/8/2005,,15:10,CLR,,,19.3,0.18,628,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
410,SHR,,FALSE,"GB, LB",3/8/2005,,10:47,CLR,,,14.6,0.47,204,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,Low flow propellar used for Drift,
409,STTD,,FALSE,"LB, CH",3/4/2005,,13:41,RAN,,,14.4,0.15,557,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
408,SHR,,FALSE,"LB, GB",3/3/2005,,14:23,CLR,,,13.3,0.26,189,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
407,CCS,,FALSE,"GB, LB",3/3/2005,,12:20,CLR,,,13.7,0.15,542,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
406,SHR,,FALSE,"GB, LB, CH",12/29/2004,,10:41,RAN,,,8.9,0.21,189,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
405,STTD,,FALSE,"GB, LB, CH",12/29/2004,,12:38,CLD,,,8.4,0.24,288,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
403,STTD,,FALSE,"CH, GB",1/5/2005,,12:20,CLD,,,8.2,0.12,346,,,,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
402,SHR,,FALSE,"CH, GB",1/5/2005,,10:00,CLD,,,8.9,0.21,161,,,,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
401,CCS,,FALSE,"LB, GB",1/6/2005,,1:32,CLR,,,9.0,0.14,254,,,,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
400,SHR,,FALSE,"GB, CH",1/11/2005,,10:30,RAN,,,8.1,0.23,159,,,,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
399,CCS,,FALSE,"CH, GB",1/11/2005,,11:40,RAN,,,7.9,0.21,438,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
398,STTD,,FALSE,"GB, CH, LB",1/12/2005,,13:48,CLR,,,8.5,0.14,393,,,,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
397,CCS,,FALSE,"GB, LB",1/13/2005,,13:37,CLD,,,7.3,0.13,341,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
396,SHR,,FALSE,"CH, LB, GB",1/14/2005,,9:52,CLD,,,8.0,0.16,150,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
395,STTD,,FALSE,"CH, CB, GB",1/14/2005,,13:10,CLD,,,7.3,0.14,285,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
394,SHR,,FALSE,"CH, GB",1/18/2005,,11:05,CLD,,,8.4,0.35,203,,,,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
393,STTD,,FALSE,"GB, CH",1/18/2005,,13:15,CLD,,,8.1,0.18,382,,,,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
392,CCS,,FALSE,"CH, LB, CB",1/19/2005,,10:10,CLD,,,8.4,0.31,579,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
391,SHR,,FALSE,"TS, CH, GB",1/25/2005,,9:44,CLD,,,9.3,0.48,170,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
390,CCS,,FALSE,"B, CH, GB",1/25/2005,,11:10,CLD,,,9.5,0.27,426,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
389,STTD,,FALSE,"CH, LB, KC",1/26/2005,,13:40,RAN,,,9.7,0.16,549,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
388,CCS,,FALSE,"CH, GB",2/1/2005,,12:00,CLR,,,11.0,0.12,435,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
387,SHR,,FALSE,"GB, CH",2/1/2005,,10:00,CLR,,,9.9,0.16,173,,,,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,Bad flow reading on Zoop use Drift,
386,STTD,,FALSE,"PG, CH, GB",2/2/2005,,13:45,CLR,,,11.6,0.13,478,,,,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
385,SHR,,FALSE,"CH, LB, GB",2/8/2005,,14:00,CLR,,,11.4,0.5,230,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
384,STTD,,FALSE,"CH, JS",2/9/2005,,13:15,CLR,,,12.4,,660,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
383,CCS,,FALSE,"CH, GB",2/17/2005,,10:50,CLD,,,12.1,0.27,808,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
382,SHR,,FALSE,"LB, GB",2/24/2005,,11:14,CLD,,,12.6,0.21,170,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,Low flow propellar used for Drift,
381,CCS,,FALSE,"LB, GB",2/24/2005,,15:15,CLD,,,14.3,0.11,432,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
380,STTD,,FALSE,,2/25/2005,,14:20,CLD,,,13.8,0.11,465,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
379,STTD,,FALSE,"EB, BH",1/6/2006,,10:52,FOG,,,10.7,0.42,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,
378,SHR,,FALSE,"EB, BH, SG",1/10/2006,,9:16,CLR,,,10.1,0.2,93,,,,,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
377,STTD,,FALSE,"EH,EB,SG",1/10/2006,,11:54,FOG,,,10.6,0.21,112,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
376,STTD,,FALSE,"EB, SG, NVA",1/19/2006,,12:08,CLR,,,9.7,0.17,120,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
375,SHR,,FALSE,"EB, SG, NVA",1/19/2006,,9:51,FOG,,,9.5,0.2,103,,,,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
374,STTD,,FALSE,"EB, JH, SG",1/26/2006,,12:01,CLR,,,10.2,0.16,362,,,,,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,
