"PhysicalDataID","Station","Date","YSI","Time","WeatherCode","Tide","MicrocystisVisualRank","WaterTemperature","Secchi","Conductivity","SpCnd","pH","DO","Turbidity","Datetime","FlowDirection","VegetationRank","FieldComments_WQ","DataCorrectionComments","ConditionCode","SamplingAltered","MeterSetTime","FlowMeterStart","FlowMeterEnd","FlowMeterSpeed","FieldComments","MeshSize","Year","Month","MonthAbb","Flag_PQC","Comment_PQC"
NA,"STTD",2020-03-10,1,"09:51:00","CLR","Ebb",1,13.8,0.35,693,881,7.62,9.09,18.4,2020-03-10 09:51:00,NA,1,NA,NA,1,NA,10,612033,616000,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"SHR",2020-03-09,3,"08:58:00","CLR","Ebb",1,13.1,1.1,127,165,7.8,10.09,7.6,2020-03-09 08:58:00,NA,1,NA,NA,1,NA,10,615390,620800,"Low",NA,500,"2020","3","Mar","",""
NA,"STTD",2020-02-24,2,"09:47:00","CLR","Ebb",1,13.2,0.42,638,824,7.96,9.41,17.1,2020-02-24 09:47:00,NA,1,NA,NA,1,NA,10,626383,630000,"Low",NA,500,"2020","2","Feb","",""
NA,"STTD",2020-02-24,2,"09:47:00","CLR","Ebb",1,13.2,0.42,638,824,7.96,9.41,17.1,2020-02-24 09:47:00,NA,1,NA,NA,1,NA,10,626383,630000,"Low",NA,500,"2020","2","Feb","",""
NA,"STTD",2020-02-24,2,"09:47:00","CLR","Ebb",1,13.2,0.42,638,824,7.96,9.41,17.1,2020-02-24 09:47:00,NA,1,NA,NA,1,NA,10,626383,630000,"Low",NA,500,"2020","2","Feb","",""
NA,"STTD",2020-02-24,2,"09:47:00","CLR","Ebb",1,13.2,0.42,638,824,7.96,9.41,17.1,2020-02-24 09:47:00,NA,1,NA,NA,1,NA,10,626383,630000,"Low",NA,500,"2020","2","Feb","",""
NA,"STTD",2020-02-24,2,"09:47:00","CLR","Ebb",1,13.2,0.42,638,824,7.96,9.41,17.1,2020-02-24 09:47:00,NA,1,NA,NA,1,NA,10,626383,630000,"Low",NA,500,"2020","2","Feb","",""
NA,"STTD",2020-02-24,2,"09:47:00","CLR","Ebb",1,13.2,0.42,638,824,7.96,9.41,17.1,2020-02-24 09:47:00,NA,1,NA,NA,1,NA,10,626383,630000,"Low",NA,500,"2020","2","Feb","",""
NA,"STTD",2020-02-24,2,"09:47:00","CLR","Ebb",1,13.2,0.42,638,824,7.96,9.41,17.1,2020-02-24 09:47:00,NA,1,NA,NA,1,NA,10,626383,630000,"Low",NA,500,"2020","2","Feb","",""
NA,"STTD",2020-02-24,2,"09:47:00","CLR","Ebb",1,13.2,0.42,638,824,7.96,9.41,17.1,2020-02-24 09:47:00,NA,1,NA,NA,1,NA,10,626383,630000,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-25,3,"09:22:00","CLR","high",1,12.2,0.95,126,167,7.73,10.56,9.1,2020-02-25 09:22:00,NA,1,"end of pole to handle for light attenuation","corrected 4th light depth value",1,NA,10,620840,626350,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-25,3,"09:22:00","CLR","high",1,12.2,0.95,126,167,7.73,10.56,9.1,2020-02-25 09:22:00,NA,1,"end of pole to handle for light attenuation","corrected 4th light depth value",1,NA,10,620840,626350,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-25,3,"09:22:00","CLR","high",1,12.2,0.95,126,167,7.73,10.56,9.1,2020-02-25 09:22:00,NA,1,"end of pole to handle for light attenuation","corrected 4th light depth value",1,NA,10,620840,626350,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-25,3,"09:22:00","CLR","high",1,12.2,0.95,126,167,7.73,10.56,9.1,2020-02-25 09:22:00,NA,1,"end of pole to handle for light attenuation","corrected 4th light depth value",1,NA,10,620840,626350,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-25,3,"09:22:00","CLR","high",1,12.2,0.95,126,167,7.73,10.56,9.1,2020-02-25 09:22:00,NA,1,"end of pole to handle for light attenuation","corrected 4th light depth value",1,NA,10,620840,626350,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-25,3,"09:22:00","CLR","high",1,12.2,0.95,126,167,7.73,10.56,9.1,2020-02-25 09:22:00,NA,1,"end of pole to handle for light attenuation","corrected 4th light depth value",1,NA,10,620840,626350,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-25,3,"09:22:00","CLR","high",1,12.2,0.95,126,167,7.73,10.56,9.1,2020-02-25 09:22:00,NA,1,"end of pole to handle for light attenuation","corrected 4th light depth value",1,NA,10,620840,626350,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-25,3,"09:22:00","CLR","high",1,12.2,0.95,126,167,7.73,10.56,9.1,2020-02-25 09:22:00,NA,1,"end of pole to handle for light attenuation","corrected 4th light depth value",1,NA,10,620840,626350,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-25,3,"09:22:00","CLR","high",1,12.2,0.95,126,167,7.73,10.56,9.1,2020-02-25 09:22:00,NA,1,"end of pole to handle for light attenuation","corrected 4th light depth value",1,NA,10,620840,626350,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2021-04-26,1,"09:13:00","CLR","Ebb",1,16.9,0.85,117,138,7.82,8.82,6.9,2021-04-26 09:13:00,NA,1,NA,NA,1,NA,10,992302,999807,"Low","13 cm deep. Tested new Flow Meter rig",500,"2021","4","Apr","",""
NA,"STTD",2021-04-27,2,"09:33:00","CLR","Ebb",1,16.9,0.37,462,547,7.98,8,18.3,2021-04-27 09:33:00,NA,1,NA,NA,1,NA,10,992157,987030,"Low",NA,500,"2021","4","Apr","",""
NA,"SHR",2021-05-10,2,"09:55:00","CLR","Ebb",1,20.5,2.1,134,146,7.5,8.29,5.9,2021-05-10 09:55:00,NA,1,NA,NA,1,NA,10,978900,986637,"Low",NA,500,"2021","5","May","",""
NA,"STTD",2021-05-11,2,"09:31:00","CLR","Ebb",1,20,0.45,238,264,7.84,7.76,16.1,2021-05-11 09:31:00,NA,2,NA,NA,1,NA,10,974365,978760,"Low",NA,500,"2021","5","May","",""
NA,"SHR",2021-05-24,2,"09:44:00","CLR","Ebb",1,20,1.38,124,137,7.74,8.72,5.8,2021-05-24 09:44:00,NA,1,"end of pole to handle for light attenuation","corrected 1st subirr value",1,NA,10,974411,962445,"Low",NA,500,"2021","5","May","",""
NA,"STTD",2021-05-25,2,"09:16:00","CLR","Ebb",1,19.8,0.36,195,216,8.48,8.12,22.1,2021-05-25 09:16:00,NA,2,"lots of straw vegetation for drift sample","corrected 2nd subirr value",2,NA,10,961755,957174,"Reg","Lots of Straw Veg",500,"2021","5","May","",""
NA,"SHR",2021-06-07,2,"09:02:00","CLR","Ebb",1,24.1,2.3,132,135,7.75,8,3.9,2021-06-07 09:02:00,NA,1,"end of pole to handle for light attenuation","corrected recorder name",1,NA,10,957000,946267,"Low",NA,500,"2021","6","Jun","",""
NA,"STTD",2021-06-09,2,"09:37:00","CLR","Ebb",1,19.7,0.38,189,210,8.47,7.9,17.7,2021-06-09 09:37:00,NA,1,"water calibration number was off for light attenuation so we changed it to what is on instruction sheet. Some veg got wrapped on flowmeter for drift sample","corrected crew names",2,NA,10,946108,945753,"Low","Some veg got wrapped around flowmeter",500,"2021","6","Jun","",""
NA,"SHR",2021-06-21,2,"08:58:00","CLR","Ebb",1,24.5,1.5,123,124,7.71,7.81,3.5,2021-06-21 08:58:00,NA,1,"left light attenuation equipment at the lab","added SAM code",1,NA,10,945578,934553,"Low",NA,500,"2021","6","Jun","",""
NA,"STTD",2021-06-22,2,"09:17:00","CLR","Ebb",1,22.6,0.5,200,210,8.45,7.43,16.4,2021-06-22 09:17:00,NA,1,NA,"added SAM code, corrected 3rd subirr",1,NA,10,934500,930003,"Low",NA,500,"2021","6","Jun","",""
NA,"SHR",2021-07-07,1,"09:35:00","CLR","Ebb",1,24.1,1.1,127,129,7.69,7.85,5,2021-07-07 09:35:00,NA,1,NA,"corrected 2nd and 3rd subirr value",1,NA,10,915603,925344,"Low",NA,500,"2021","7","Jul","",""
NA,"STTD",2021-07-06,1,"09:03:00","CLR","Ebb",1,21.5,0.6,229,245,8.84,7.68,12,2021-07-06 09:03:00,NA,1,NA,NA,1,NA,10,929896,925636,"Low",NA,500,"2021","7","Jul","",""
NA,"SHR",2021-07-20,2,"09:18:00","CLR","Ebb",1,23.7,1,131,134,7.93,8.11,5.6,2021-07-20 09:18:00,NA,1,NA,NA,1,NA,10,887558,897998,"Low",NA,500,"2021","7","Jul","",""
NA,"STTD",2021-07-19,2,"09:40:00","CLD","Flood",1,23.5,0.51,241,248,9.05,8.47,11.4,2021-07-19 09:40:00,NA,2,"samples towed from boat","corrected first depth value",1,NA,10,908527,915252,"Low","towed from boat",500,"2021","7","Jul","",""
NA,"STTD",2021-08-03,1,"10:55:00","CLR","Flood",2,22.6,1,239,251,8.35,7.63,10,2021-08-03 10:55:00,NA,1,"WQ taken by USFWS, LA/Drift/Zoop taken by DWR",NA,1,NA,10,867960,875200,"Low","WQ taken by USFW, LA/Drift/Zoop taken by DWR",500,"2021","8","Aug","",""
NA,"SHR",2021-08-03,3,"08:50:00","CLR","Ebb",1,23.6,2,134,138,7.78,8.13,5.6,2021-08-03 08:50:00,NA,1,NA,NA,1,NA,10,875460,887400,"Low",NA,500,"2021","8","Aug","",""
NA,"STTD",2021-08-17,1,"10:47:00","CLD","Flood",1,22.8,0.77,219,229,8.29,7.72,10.4,2021-08-17 10:47:00,NA,1,"van dorn was broken, plunger closed by hand",NA,1,NA,10,849247,857068,"Low",NA,500,"2021","8","Aug","",""
NA,"SHR",2021-08-17,2,"07:55:00","CLD","Ebb",1,23.4,1.7,143,148,7.8,8.97,3.8,2021-08-17 07:55:00,NA,1,NA,NA,1,NA,10,857145,867702,"Low",NA,500,"2021","8","Aug","",""
NA,"STTD",2021-08-31,2,"11:06:00","CLR","Flood",1,23.1,0.56,226,234,8.18,7.74,13.2,2021-08-31 11:06:00,NA,1,NA,NA,1,NA,10,838900,834952,"Low",NA,500,"2021","8","Aug","",""
NA,"SHR",2021-08-31,1,"08:06:00","CLR","Ebb",1,22.8,2.1,182,190,7.59,8.14,3.4,2021-08-31 08:06:00,NA,1,NA,NA,1,NA,10,849068,839104,"Low","Flowmeter flowing w/ numbers going down?",500,"2021","8","Aug","",""
NA,"STTD",2021-09-14,2,"11:34:00","CLR","Flood",2,23.8,0.55,251,257,8.11,7.11,15.4,2021-09-14 11:34:00,NA,2,"towed downstream",NA,1,NA,10,825276,818234,"Low",NA,500,"2021","9","Sep","",""
NA,"SHR",2021-09-14,1,"07:51:00","CLR","Ebb",1,23.3,2.1,182,188,7.71,7.87,3.5,2021-09-14 07:51:00,NA,2,NA,NA,1,NA,10,834847,825385,"Low",NA,500,"2021","9","Sep","",""
NA,"STTD",2021-09-28,2,"11:25:00","CLR","Flood",1,19.1,0.75,216,143,8.36,8.08,13.8,2021-09-28 11:25:00,NA,2,NA,NA,1,NA,10,808080,805353,"Low",NA,500,"2021","9","Sep","",""
NA,"SHR",2021-09-28,2,"08:10:00","CLD","Flood",1,20.1,3,124,137,7.96,8.62,3.3,2021-09-28 08:10:00,NA,1,NA,NA,NA,NA,10,818171,808333,"Low",NA,500,"2021","9","Sep","",""
NA,"STTD",2021-10-13,1,"11:07:00","CLR","Flood",1,14,0.64,1777,2248,8.15,9.42,12.2,2021-10-13 11:07:00,NA,1,NA,NA,1,NA,10,794960,788937,"Low",NA,500,"2021","10","Oct","",""
NA,"SHR",2021-10-12,3,"08:24:00","CLR","Flood",1,15.3,2.79,109,134,7.99,9.45,8.4,2021-10-12 08:24:00,NA,1,NA,"LCV corrected date from 10/13/2021 to 10/12/2021 to match datasheet",1,NA,10,805190,795151,"Low",NA,500,"2021","10","Oct","",""
NA,"SHR",2021-10-18,3,"08:23:00","CLR","Ebb",1,15.5,4.3,111,136,7.98,9.6,3.8,2021-10-18 08:23:00,NA,1,NA,NA,1,NA,10,788877,779507,"Low",NA,500,"2021","10","Oct","",""
NA,"STTD",2021-10-19,1,"08:13:00","CLR","Ebb",1,16.3,1,164,197,7.71,9.73,8.6,2021-10-19 08:13:00,NA,2,NA,NA,1,NA,10,779403,775811,"Low",NA,500,"2021","10","Oct","",""
NA,"SHR",2021-11-01,1,"08:31:00","CLD","Ebb",1,16,0.85,161,194,7.23,7.82,11.9,2021-11-01 08:31:00,NA,2,"high silt, had to shorten tows",NA,1,NA,5,771477,774917,"Low","High Silt, had to shorten tow",500,"2021","11","Nov","",""
NA,"STTD",2021-11-02,3,"08:53:00","CLD","Ebb",1,16.5,0.52,381,454,7.17,1.11,17.8,2021-11-02 08:53:00,NA,3,"had to redo drift tow due to high Azula. Moved to port side and 5 min. lots of duckweed. Couldn't fit into bottle.",NA,3,NA,5,765097,766957,"Low","Redo due to High FAV/Azula, Moved to port side& 5min, lots of duckweed couldn�t fit into bottle",500,"2021","11","Nov","",""
NA,"SHR",2021-11-15,1,"10:05:00","CLD","Ebb",1,13.7,0.8,144,183,7.42,8.98,12.9,2021-11-15 10:05:00,NA,2,NA,NA,1,NA,10,764877,757646,"Low",NA,500,"2021","11","Nov","",""
NA,"STTD",2021-11-16,1,"09:48:00","FOG","Ebb",1,14.5,0.72,432,541,7.34,1.14,5.2,2021-11-16 09:48:00,NA,2,"Towed at slack, Tried 50um 4 times, couldn’t get enough revs",NA,1,NA,10,757538,754627,"Low",NA,500,"2021","11","Nov","",""
NA,"SHR",2021-11-29,1,"09:19:00","CLR","Flood",1,11.7,1.05,141,190,7.56,10.24,5.5,2021-11-29 09:19:00,NA,1,NA,NA,1,NA,10,754562,749206,"Low",NA,500,"2021","11","Nov","",""
NA,"STTD",2021-11-30,3,"09:30:00","FOG","Flood",1,12.1,0.89,323,429,7.69,7.74,9.7,2021-11-30 09:30:00,NA,2,NA,NA,1,NA,10,749000,745847,"Low","Boat Tows",500,"2021","11","Nov","",""
NA,"SHR",2021-12-13,3,"09:21:00","RAN","Ebb",1,10.1,1.3,141,197,7.76,10.71,9.5,2021-12-13 09:21:00,NA,1,"Water was choppy, took average at depth for light attenuation",NA,1,NA,5,745711,741150,"Low",NA,500,"2021","12","Dec","",""
NA,"STTD",2021-12-14,3,"10:25:00","CLR","Flood",NA,9.8,0.38,390,550,7.73,8.6,20.4,2021-12-14 10:25:00,NA,2,NA,"Fixed depth irr 1",1,NA,5,741067,737932,"Low",NA,500,"2021","12","Dec","",""
NA,"SHR",2021-12-27,1,"10:18:00","CLD","Flood",1,8.5,0.23,90,131,7.47,10.6,44.1,2021-12-27 10:18:00,NA,1,"high silt, had to shorten tows",NA,2,NA,5,736997,734515,"Low","High silt so shortened tow time",500,"2021","12","Dec","",""
NA,"STTD",2021-12-28,1,"10:48:00","CLD","Flood",1,8,0.14,337,500,7.59,8.84,75.7,2021-12-28 10:48:00,NA,2,"lots of azula",NA,2,NA,5,734447,731561,"Low","Lots of Azula",500,"2021","12","Dec","",""
NA,"SHR",2022-01-11,1,"09:14:00","CLR","Up",1,9.3,0.47,118,169,7.47,10.95,16.8,2022-01-11 09:14:00,NA,2,NA,"Data sheet says Up tide, but flood was entered, likely should be flood as we were still discussing tide codes at the time this data was taken",1,NA,5,729502,724454,"Low",NA,500,"2022","1","Jan","",""
NA,"STTD",2022-01-10,1,"10:54:00","CLR","Flood",1,9.9,0.33,475,662,7.6,7.98,17.9,2022-01-10 10:54:00,NA,2,NA,NA,1,NA,5,731057,729767,"Low",NA,500,"2022","1","Jan","",""
NA,"SHR",2022-01-25,1,"09:28:00","CLR","Flood",1,9.3,1.6,121,172,7.68,11.31,5.1,2022-01-25 09:28:00,NA,1,"end of pole","added field comment",1,NA,5,718350,713547,"Low",NA,500,"2022","1","Jan","",""
NA,"STTD",2022-01-24,1,"12:33:00","CLR","Ebb",1,10.3,0.64,494,687,7.97,10.34,8.4,2022-01-24 12:33:00,NA,2,NA,NA,2,NA,10,724020,720225,"Low","A lot of veg",500,"2022","1","Jan","",""
NA,"SHR",2022-02-08,3,"09:38:00","CLR","Flood",1,9.9,1.34,115,161,7.86,11.42,7.2,2022-02-08 09:38:00,"U",1,"Towed Drift on Port side due to USGS tow going on concurrently",NA,1,NA,5,708021,703484,"Low","Towed from Port side sue to USFWS tow going concurently",500,"2022","2","Feb","",""
NA,"STTD",2022-02-07,3,"10:17:00","CLR","Flood",1,10.1,0.7,482,671,8.31,12.82,11.2,2022-02-07 10:17:00,"U",2,"changed flowmeter on 50 net",NA,1,NA,10,713421,708067,"Low",NA,500,"2022","2","Feb","",""
NA,"SHR",2022-02-23,3,"10:01:00","CLR","High",1,11.2,2.12,116,158,7.89,10.62,5.7,2022-02-23 10:01:00,"D",1,"End of pole","added field comment",1,"N",10,699702,689260,"Low",NA,500,"2022","2","Feb","",""
NA,"STTD",2022-02-22,3,"09:52:00","CLR","Flood",1,11.3,NA,428,579,8.71,10.9,9.3,2022-02-22 09:52:00,"U",2,"Secchi past 1meter",NA,1,"N",10,703311,699832,"Low",NA,500,"2022","2","Feb","",""
NA,"STTD",2022-03-14,3,"09:27:00","CLR","Ebb",1,14.1,0.3,692,874,8.67,15.73,22.2,2022-03-14 09:27:00,"D",2,"Ebb flow not strong enough, so nets were sampled from boat",NA,2,"Y",5,689387,687158,"Low","Paddled drift tow (boat ran out of battery)",500,"2022","3","Mar","",""
NA,"SHR",2022-03-15,1,"08:37:00","CLD","Ebb",1,13.3,1.75,117,150,7.79,10.15,4,2022-03-15 08:37:00,"D",2,NA,NA,1,"N",10,686702,676870,"Low",NA,500,"2022","3","Mar","",""
NA,"STTD",2022-03-28,1,"08:01:00","CLD","Ebb",1,17.2,0.28,608,715,7.91,6.29,21.1,2022-03-28 08:01:00,"D",2,NA,NA,1,"N",10,676819,673500,"Low",NA,500,"2022","3","Mar","",""
NA,"SHR",2022-03-29,1,"09:00:00","CLR","Ebb",1,16.4,1.57,124,149,7.38,8.8,5.2,2022-03-29 09:00:00,"D",1,"light attenuation end of pole >2.19meters. Lower time for Zoop and drift nets due to high silt","Added comment about lower time for drift and zoop nets",1,"Y",5,673267,670251,"Low","shortened tow time due to high silt",500,"2022","3","Mar","",""
NA,"STTD",2022-04-11,3,"08:05:00","RAN","Ebb",1,17,0.36,708,836,7.99,7.36,22.7,2022-04-11 08:05:00,"D",2,"Sampled from Jonboat","Changed DO.probe from 7.39 to 7.36. Added comment about sampling from the Jonboat.",1,"Y",10,670020,667022,"Low","sampled from jonboat",500,"2022","4","Apr","",""
NA,"SHR",2022-04-12,3,"08:26:00","CLR","Ebb",1,15.5,1.46,120,147,7.52,9.39,8.9,2022-04-12 08:26:00,"D",1,"light attenuation end of pole on last one. Shortened zoop and drift tow due to high silt.","Added comment about lower time for drift and zoop nets",1,"Y",5,666881,662712,"Low","high silt, shortened tow",500,"2022","4","Apr","",""
NA,"STTD",2022-04-25,3,"08:07:00","CLD","Ebb",1,18.3,0.35,647,743,8.07,7.66,22.8,2022-04-25 08:07:00,"D",1,"switched to Flood tide by drift tow (last one)",NA,NA,"Y",10,662700,660099,"Low",NA,500,"2022","4","Apr","",""
NA,"SHR",2022-04-26,1,"08:55:00","CLR","Ebb",1,17.2,1.25,120,140,10.1,9.13,6.1,2022-04-26 08:55:00,"D",2,"pH probe reading high due to not working right","Added in the comment why the pH probe was not working (due to reading high)",1,"N",10,659837,650652,"Low",NA,500,"2022","4","Apr","",""
NA,"STTD",2022-05-09,2,"10:39:00","CLR","High",1,17.9,0.58,239,276,8.91,9.34,10.4,2022-05-09 10:39:00,"N",2,"light attenuation end of pole","Changed Sampling Number from ES0522B0015 to ES0522B0115",1,"Y",10,650490,647080,"Low",NA,500,"2022","5","May","",""
NA,"SHR",2022-05-10,3,"08:34:00","CLR","Low",1,17.5,0.91,119,138,7.64,9.35,7.4,2022-05-10 08:34:00,"N",2,NA,NA,1,"N",10,647088,635795,"Low",NA,500,"2022","5","May","",""
NA,"STTD",2022-05-23,3,"10:12:00","CLR","Flood",1,21.8,0.4,217,231,8.52,8.88,18.7,2022-05-23 10:12:00,"U",2,"Parks and Rec spraying florudone near trap. All nets towed from Jonboat.","Added comments about towing all nets from the Jonboat and Parks and Rec spraying florudone.",1,"Y",10,634599,629922,"Low","towed from Jon boat",500,"2022","5","May","",""
NA,"SHR",2022-05-24,2,"08:00:00","CLR","Ebb",1,21.7,1.12,116,124,7.4,8.29,5.1,2022-05-24 08:00:00,"D",1,"JMR = Julia Roldan. End of pole on last light attenuation measurement.","Added comment about last light attenuation measurement reaching end of pole.",1,"N",10,620937,629531,"Low",NA,500,"2022","5","May","",""
NA,"SHR",2022-06-06,2,"07:24:00","CLR","Flood",1,20.9,1.5,109,118,7.45,8.32,5.5,2022-06-06 07:24:00,"D",2,NA,NA,1,"N",10,620600,611811,"Low",NA,500,"2022","6","Jun","",""
NA,"STTD",2022-06-07,3,"08:17:00","CLR","Flood",1,22.9,0.43,199,207,9.1,9.77,18.2,2022-06-07 08:17:00,"U",2,NA,NA,1,"N",10,612000,606123,"Low",NA,500,"2022","6","Jun","",""
NA,"STTD",2022-06-21,2,"08:09:00","CLR","Flood",1,23,0.65,191,198,8.9,9.4,12.9,2022-06-21 08:09:00,"U",2,"AM = Amanda Maguire",NA,1,"Y",10,595370,590776,"Low","boat used, veg in sample",500,"2022","6","Jun","",""
NA,"SHR",2022-06-20,2,"08:25:00","CLR","Flood",1,21.2,0.95,101,109,7.55,8.7,6.1,2022-06-20 08:25:00,"D",1,"DF = Dennis Finger, Light attentuation end of pole",NA,1,"Y",10,606058,595626,"Low","boat used",500,"2022","6","Jun","",""
NA,"STTD",2022-07-12,2,"09:31:00","CLR","Ebb",1,24,0.62,154,157,8.68,7.53,6.8,2022-07-12 09:31:00,"D",2,NA,NA,1,"N",10,590191,586426,"Low","a LOT of filamentous algae",500,"2022","7","Jul","",""
NA,"SHR",2022-07-13,3,"09:07:00","CLR","Ebb",1,22.6,0.75,95,98,7.78,8.26,6.7,2022-07-13 09:07:00,"D",1,NA,NA,1,"N",10,586084,575021,"Low",NA,500,"2022","7","Jul","",""
NA,"STTD",2022-07-26,3,"09:10:00","CLR","Ebb",1,22,0.49,146,155,8.86,7.9,10.8,2022-07-26 09:10:00,NA,1,NA,NA,1,"N",10,574783,571374,"Low",NA,500,"2022","7","Jul","",""
NA,"SHR",2022-07-27,2,"08:59:00","CLD","Ebb",1,22.1,0.9,94,99,7.98,8.24,5.2,2022-07-27 08:59:00,"D",2,"levee repair upstream of sampling location",NA,1,"N",10,571039,561216,"Low",NA,500,"2022","7","Jul","",""
NA,"STTD",2022-08-09,2,"09:02:00","CLR","Ebb",1,21.9,0.8,147,156,8.34,7.59,7.7,2022-08-09 09:02:00,"D",2,NA,NA,1,"N",10,560649,556856,"Low",NA,500,"2022","8","Aug","",""
NA,"SHR",2022-08-10,3,"09:23:00","CLR","Ebb",1,22,2.38,93,99,7.63,8.32,6.6,2022-08-10 09:23:00,"D",2,"First irradiance value=1632μmol; Levee construction upstream of sampling location; Much large debris during drift sampling; MgCO3 was not added at end of Chl-a filtering.","LarvalData (FLASE to FALSE)",1,"N",10,556683,548511,"Low","Lots of large debris",500,"2022","8","Aug","",""
